,section_name,row_name,seat,Last Seat,# of Seats,POD Size,Level,Description,Notes,concat,baseline_price
615,109,8,9,10,2,2,100-Level,2 Seat 100-Level,,109_8_9,334.700198
616,109,8,13,14,2,2,100-Level,2 Seat 100-Level,,109_8_13,317.4681061
617,109,8,17,18,2,2,100-Level,2 Seat 100-Level,,109_8_17,302.8532971
618,110,2,1,2,2,2,100-Level,2 Seat 100-Level,,110_2_1,342.3331533
619,110,2,5,8,4,4,100-Level,4 Seat 100-Level,,110_2_5,312.7850665
620,110,4,1,2,2,2,100-Level,2 Seat 100-Level,,110_4_1,307.2895446
621,110,4,5,8,4,4,100-Level,4 Seat 100-Level,,110_4_5,284.484245
622,110,6,1,2,2,2,100-Level,2 Seat 100-Level,,110_6_1,271.550197
623,110,6,5,8,4,4,100-Level,4 Seat 100-Level,,110_6_5,256.8851714
624,110,8,1,2,2,2,100-Level,2 Seat 100-Level,,110_8_1,237.906221
625,110,8,5,8,4,4,100-Level,4 Seat 100-Level,,110_8_5,283.3859133
626,111,4,1,2,2,2,100-Level,2 Seat 100-Level,,111_4_1,268.5294628
627,111,4,5,6,2,2,100-Level,2 Seat 100-Level,,111_4_5,266.9727416
628,111,4,9,11,3,3,100-Level,3 Seat 100-Level,,111_4_9,290.0621739
629,111,4,14,15,2,2,100-Level,2 Seat 100-Level,,111_4_14,290.1153951
630,111,6,1,2,2,2,100-Level,2 Seat 100-Level,,111_6_1,258.213127
631,111,6,5,7,3,3,100-Level,3 Seat 100-Level,,111_6_5,282.6979
632,111,6,10,13,4,4,100-Level,4 Seat 100-Level,,111_6_10,262.5699719
633,111,6,16,17,2,2,100-Level,2 Seat 100-Level,,111_6_16,263.2004719
634,111,8,1,4,4,4,100-Level,4 Seat 100-Level,,111_8_1,273.810812
635,111,8,7,9,3,3,100-Level,3 Seat 100-Level,,111_8_7,253.6210786
636,111,8,12,13,2,2,100-Level,2 Seat 100-Level,,111_8_12,234.8429956
637,111,8,16,17,2,2,100-Level,2 Seat 100-Level,,111_8_16,236.1348982
638,111,8,20,21,2,2,100-Level,2 Seat 100-Level,,111_8_20,235.7215752
639,112,4,1,2,2,2,100-Level,2 Seat 100-Level,,112_4_1,287.9358996
640,112,4,5,7,3,3,100-Level,3 Seat 100-Level,,112_4_5,283.9164088
641,112,4,8,9,2,2,100-Level,2 Seat 100-Level,,112_4_8,269.5187769
642,112,4,12,15,4,4,100-Level,4 Seat 100-Level,,112_4_12,259.8625561
643,112,6,1,2,2,2,100-Level,2 Seat 100-Level,,112_6_1,261.0716225
644,112,6,5,6,2,2,100-Level,2 Seat 100-Level,,112_6_5,257.1826094
645,112,6,9,10,2,2,100-Level,2 Seat 100-Level,,112_6_9,251.8244327
646,112,6,13,14,2,2,100-Level,2 Seat 100-Level,,112_6_13,245.1159817
647,112,6,17,18,2,2,100-Level,2 Seat 100-Level,,112_6_17,237.3654247
648,112,6,21,22,2,2,100-Level,2 Seat 100-Level,,112_6_21,228.6689031
649,112,8,1,2,2,2,100-Level,2 Seat 100-Level,,112_8_1,233.620624
650,112,8,5,6,2,2,100-Level,2 Seat 100-Level,,112_8_5,229.9715358
651,112,8,9,10,2,2,100-Level,2 Seat 100-Level,,112_8_9,224.9674519
652,112,8,13,14,2,2,100-Level,2 Seat 100-Level,,112_8_13,218.9212621
653,112,8,17,18,2,2,100-Level,2 Seat 100-Level,,112_8_17,211.902497
654,112,8,21,22,2,2,100-Level,2 Seat 100-Level,,112_8_21,204.1931434
655,114,4,1,2,2,2,100-Level,2 Seat 100-Level,,114_4_1,241.6244112
656,114,4,5,8,4,4,100-Level,4 Seat 100-Level,,114_4_5,229.3813809
657,114,6,1,2,2,2,100-Level,2 Seat 100-Level,,114_6_1,217.6555409
658,114,6,5,6,2,2,100-Level,2 Seat 100-Level,,114_6_5,207.7722715
659,114,6,9,11,3,3,100-Level,3 Seat 100-Level,,114_6_9,197.6366305
660,114,6,14,17,4,4,100-Level,4 Seat 100-Level,,114_6_14,184.9339232
661,114,8,1,2,2,2,100-Level,2 Seat 100-Level,,114_8_1,194.489281
662,114,8,5,6,2,2,100-Level,2 Seat 100-Level,,114_8_5,185.6399629
663,114,8,9,10,2,2,100-Level,2 Seat 100-Level,,114_8_9,176.7078087
664,114,8,13,15,3,3,100-Level,3 Seat 100-Level,,114_8_13,168.0357516
665,114,8,18,19,2,2,100-Level,2 Seat 100-Level,,114_8_18,159.735814
666,117,2,1,2,2,2,100-Level,2 Seat 100-Level,,117_2_1,220.9677044
667,117,2,5,6,2,2,100-Level,2 Seat 100-Level,,117_2_5,223.6892839
668,117,2,9,10,2,2,100-Level,2 Seat 100-Level,,117_2_9,224.1845848
669,117,2,13,14,2,2,100-Level,2 Seat 100-Level,,117_2_13,222.675076
670,117,4,1,2,2,2,100-Level,2 Seat 100-Level,,117_4_1,201.178847
671,117,4,5,6,2,2,100-Level,2 Seat 100-Level,,117_4_5,202.9510284
672,117,4,9,10,2,2,100-Level,2 Seat 100-Level,,117_4_9,202.6814886
673,117,4,13,15,3,3,100-Level,3 Seat 100-Level,,117_4_13,200.5646568
674,117,6,1,2,2,2,100-Level,2 Seat 100-Level,,117_6_1,181.9943083
675,117,6,5,6,2,2,100-Level,2 Seat 100-Level,,117_6_5,183.4990959
676,117,6,9,10,2,2,100-Level,2 Seat 100-Level,,117_6_9,183.2935074
677,117,6,13,16,4,4,100-Level,4 Seat 100-Level,,117_6_13,181.5788394
678,117,8,1,2,2,2,100-Level,2 Seat 100-Level,,117_8_1,165.0995704
679,117,8,5,6,2,2,100-Level,2 Seat 100-Level,,117_8_5,166.2631411
680,117,8,9,10,2,2,100-Level,2 Seat 100-Level,,117_8_9,165.9948889
681,117,8,13,16,4,4,100-Level,4 Seat 100-Level,,117_8_13,164.4961102
682,118,4,1,4,4,4,100-Level,4 Seat 100-Level,,118_4_1,219.8032753
683,118,4,7,8,2,2,100-Level,2 Seat 100-Level,,118_4_7,238.4607521
684,118,6,1,4,4,4,100-Level,4 Seat 100-Level,,118_6_1,177.5224369
685,118,6,7,9,3,3,100-Level,3 Seat 100-Level,,118_6_7,192.3973431
686,118,6,12,13,2,2,100-Level,2 Seat 100-Level,,118_6_12,205.0850282
687,118,6,16,17,2,2,100-Level,2 Seat 100-Level,,118_6_16,215.032249
688,118,8,1,2,2,2,100-Level,2 Seat 100-Level,,118_8_1,161.003252
689,118,8,5,6,2,2,100-Level,2 Seat 100-Level,,118_8_5,163.9175439
690,118,8,9,10,2,2,100-Level,2 Seat 100-Level,,118_8_9,172.3299328
691,118,8,13,14,2,2,100-Level,2 Seat 100-Level,,118_8_13,181.0771004
692,118,8,17,19,3,3,100-Level,3 Seat 100-Level,,118_8_17,189.9929451
693,120,1,1,2,2,2,100-Level,2 Seat 100-Level,,120_1_1,271.2712147
694,120,1,5,6,2,2,100-Level,2 Seat 100-Level,,120_1_5,274.3013917
695,120,1,9,10,2,2,100-Level,2 Seat 100-Level,,120_1_9,276.4838916
696,120,3,1,2,2,2,100-Level,2 Seat 100-Level,,120_3_1,270.858321
697,120,3,5,8,4,4,100-Level,4 Seat 100-Level,,120_3_5,281.5132982
698,120,4,9,10,2,2,100-Level,2 Seat 100-Level,,120_4_9,278.3582232
699,120,4,13,15,3,3,100-Level,3 Seat 100-Level,,120_4_13,283.2966389
700,120,5,1,2,2,2,100-Level,2 Seat 100-Level,,120_5_1,242.2476146
701,120,5,5,8,4,4,100-Level,4 Seat 100-Level,,120_5_5,251.6737823
702,120,6,11,14,4,4,100-Level,4 Seat 100-Level,,120_6_11,247.0873135
703,120,6,17,18,2,2,100-Level,2 Seat 100-Level,,120_6_17,256.0542334
704,120,6,21,22,2,2,100-Level,2 Seat 100-Level,,120_6_21,260.3265252
705,120,7,1,2,2,2,100-Level,2 Seat 100-Level,,120_7_1,214.3566826
706,120,7,5,8,4,4,100-Level,4 Seat 100-Level,,120_7_5,222.7411734
707,120,8,11,14,4,4,100-Level,4 Seat 100-Level,,120_8_11,220.6900097
708,120,8,17,18,2,2,100-Level,2 Seat 100-Level,,120_8_17,228.9225623
709,120,8,21,22,2,2,100-Level,2 Seat 100-Level,,120_8_21,232.9017081
710,121,4,1,3,3,3,100-Level,3 Seat 100-Level,,121_4_1,290.3836474
711,121,4,6,7,2,2,100-Level,2 Seat 100-Level,,121_4_6,290.5033951
712,121,4,10,11,2,2,100-Level,2 Seat 100-Level,,121_4_10,266.6229407
713,121,4,14,15,2,2,100-Level,2 Seat 100-Level,,121_4_14,267.1311177
714,121,6,1,3,3,3,100-Level,3 Seat 100-Level,,121_6_1,263.5313879
715,121,6,6,9,4,4,100-Level,4 Seat 100-Level,,121_6_6,263.9455692
716,121,6,12,13,2,2,100-Level,2 Seat 100-Level,,121_6_12,277.0671791
717,121,6,16,17,2,2,100-Level,2 Seat 100-Level,,121_6_16,293.3653242
718,121,8,1,3,3,3,100-Level,3 Seat 100-Level,,121_8_1,236.0014159
719,121,8,6,9,4,4,100-Level,4 Seat 100-Level,,121_8_6,236.5559469
720,121,8,12,13,2,2,100-Level,2 Seat 100-Level,,121_8_12,241.8021015
721,121,8,16,17,2,2,100-Level,2 Seat 100-Level,,121_8_16,257.4577288
722,121,8,20,21,2,2,100-Level,2 Seat 100-Level,,121_8_20,270.7883608
723,122,1,1,2,2,2,100-Level,2 Seat 100-Level,,122_1_1,309.6458719
724,122,1,5,6,2,2,100-Level,2 Seat 100-Level,,122_1_5,339.9090118
725,122,3,1,2,2,2,100-Level,2 Seat 100-Level,,122_3_1,283.8043867
726,122,3,5,8,4,4,100-Level,4 Seat 100-Level,,122_3_5,304.7203323
727,122,5,1,2,2,2,100-Level,2 Seat 100-Level,,122_5_1,260.8643172
728,122,5,5,8,4,4,100-Level,4 Seat 100-Level,,122_5_5,274.6129933
729,122,7,1,2,2,2,100-Level,2 Seat 100-Level,,122_7_1,241.2604466
730,122,7,5,8,4,4,100-Level,4 Seat 100-Level,,122_7_5,246.2010083
731,123,4,1,2,2,2,100-Level,2 Seat 100-Level,,123_4_1,387.5802171
732,123,4,5,6,2,2,100-Level,2 Seat 100-Level,,123_4_5,387.9433234
733,123,4,7,10,4,4,100-Level,4 Seat 100-Level,,123_4_7,389.2622658
734,123,6,1,2,2,2,100-Level,2 Seat 100-Level,,123_6_1,360.5571345
735,123,6,5,6,2,2,100-Level,2 Seat 100-Level,,123_6_5,361.7765018
736,123,6,9,11,3,3,100-Level,3 Seat 100-Level,,123_6_9,363.046515
737,123,6,14,17,4,4,100-Level,4 Seat 100-Level,,123_6_14,364.5826343
738,123,8,1,2,2,2,100-Level,2 Seat 100-Level,,123_8_1,338.7952288
739,123,8,5,6,2,2,100-Level,2 Seat 100-Level,,123_8_5,340.8352331
740,123,8,9,10,2,2,100-Level,2 Seat 100-Level,,123_8_9,342.4314408
741,123,8,13,14,2,2,100-Level,2 Seat 100-Level,,123_8_13,343.3838434
742,123,8,17,18,2,2,100-Level,2 Seat 100-Level,,123_8_17,343.4117417
743,125,4,1,4,4,4,100-Level,4 Seat 100-Level,,125_4_1,391.1241505
744,125,4,6,7,2,2,100-Level,2 Seat 100-Level,,125_4_6,376.1998859
745,125,4,10,11,2,2,100-Level,2 Seat 100-Level,,125_4_10,387.4815002
746,125,6,1,4,4,4,100-Level,4 Seat 100-Level,,125_6_1,365.0448865
747,125,6,7,9,3,3,100-Level,3 Seat 100-Level,,125_6_7,363.7036255
748,125,6,12,13,2,2,100-Level,2 Seat 100-Level,,125_6_12,362.0850991
749,125,6,16,17,2,2,100-Level,2 Seat 100-Level,,125_6_16,360.853285
750,125,8,1,2,2,2,100-Level,2 Seat 100-Level,,125_8_1,343.1670957
751,125,8,5,6,2,2,100-Level,2 Seat 100-Level,,125_8_5,343.4958657
752,125,8,9,10,2,2,100-Level,2 Seat 100-Level,,125_8_9,342.7129983
753,125,8,13,14,2,2,100-Level,2 Seat 100-Level,,125_8_13,341.2786003
754,125,8,17,18,2,2,100-Level,2 Seat 100-Level,,125_8_17,339.3240075
755,126,1,1,2,2,2,100-Level,2 Seat 100-Level,,126_1_1,351.8048165
756,126,1,5,6,2,2,100-Level,2 Seat 100-Level,,126_1_5,321.9683048
757,126,3,1,2,2,2,100-Level,2 Seat 100-Level,,126_3_1,323.28038
758,126,3,5,8,4,4,100-Level,4 Seat 100-Level,,126_3_5,299.8866425
759,126,5,1,2,2,2,100-Level,2 Seat 100-Level,,126_5_1,279.420502
760,126,5,5,8,4,4,100-Level,4 Seat 100-Level,,126_5_5,262.932649
761,126,7,1,2,2,2,100-Level,2 Seat 100-Level,,126_7_1,232.1467391
762,126,7,5,8,4,4,100-Level,4 Seat 100-Level,,126_7_5,223.6678236
763,201,1,1,2,2,2,200-Level,2 Seat 200-Level,,201_1_1,157.6863672
764,201,1,5,6,2,2,200-Level,2 Seat 200-Level,,201_1_5,165.6644022
765,201,1,9,10,2,2,200-Level,2 Seat 200-Level,,201_1_9,170.7736408
766,201,1,13,14,2,2,200-Level,2 Seat 200-Level,,201_1_13,173.0063575
767,201,1,17,18,2,2,200-Level,2 Seat 200-Level,,201_1_17,172.7162159
768,201,1,21,22,2,2,200-Level,2 Seat 200-Level,,201_1_21,170.4362869
769,201,1,25,26,2,2,200-Level,2 Seat 200-Level,,201_1_25,166.5867605
770,201,3,1,2,2,2,200-Level,2 Seat 200-Level,,201_3_1,118.8202721
771,201,3,5,6,2,2,200-Level,2 Seat 200-Level,,201_3_5,128.3550282
772,201,3,9,10,2,2,200-Level,2 Seat 200-Level,,201_3_9,135.4055543
773,201,3,13,14,2,2,200-Level,2 Seat 200-Level,,201_3_13,139.736647
774,201,3,17,18,2,2,200-Level,2 Seat 200-Level,,201_3_17,141.9509079
775,201,3,21,22,2,2,200-Level,2 Seat 200-Level,,201_3_21,142.3861203
776,201,3,25,26,2,2,200-Level,2 Seat 200-Level,,201_3_25,141.4650496
777,201,5,1,2,2,2,200-Level,2 Seat 200-Level,,201_5_1,100.9500976
778,201,5,5,6,2,2,200-Level,2 Seat 200-Level,,201_5_5,107.5979831
779,201,5,9,10,2,2,200-Level,2 Seat 200-Level,,201_5_9,111.8649631
780,201,5,13,14,2,2,200-Level,2 Seat 200-Level,,201_5_13,115.1892103
781,201,5,17,18,2,2,200-Level,2 Seat 200-Level,,201_5_17,119.5383296
782,201,5,21,22,2,2,200-Level,2 Seat 200-Level,,201_5_21,122.4114179
783,201,5,25,26,2,2,200-Level,2 Seat 200-Level,,201_5_25,124.0947541
784,201,7,1,2,2,2,200-Level,2 Seat 200-Level,,201_7_1,112.8355243
785,201,7,5,6,2,2,200-Level,2 Seat 200-Level,,201_7_5,113.9878697
786,201,7,9,10,2,2,200-Level,2 Seat 200-Level,,201_7_9,117.1897279
787,201,9,3,4,2,2,200-Level,2 Seat 200-Level,,201_9_3,109.6445392
788,201,9,7,8,2,2,200-Level,2 Seat 200-Level,,201_9_7,113.6396891
789,201,11,3,4,2,2,200-Level,2 Seat 200-Level,,201_11_3,111.9565595
790,201,11,7,8,2,2,200-Level,2 Seat 200-Level,,201_11_7,115.5990997
791,201,13,5,6,2,2,200-Level,2 Seat 200-Level,,201_13_5,119.2956376
792,201,13,9,10,2,2,200-Level,2 Seat 200-Level,,201_13_9,122.4762276
793,202,1,1,2,2,2,200-Level,2 Seat 200-Level,,202_1_1,161.2573405
794,202,1,5,6,2,2,200-Level,2 Seat 200-Level,,202_1_5,154.5270002
795,202,1,9,10,2,2,200-Level,2 Seat 200-Level,,202_1_9,154.381071
796,202,3,1,2,2,2,200-Level,2 Seat 200-Level,,202_3_1,140.9088018
797,202,3,5,6,2,2,200-Level,2 Seat 200-Level,,202_3_5,137.3073551
798,202,3,10,13,4,4,200-Level,4 Seat 200-Level,,202_3_10,135.9094392
799,202,5,1,2,2,2,200-Level,2 Seat 200-Level,,202_5_1,127.7305371
800,202,5,5,7,3,3,200-Level,3 Seat 200-Level,,202_5_5,126.9081831
801,202,5,11,12,2,2,200-Level,2 Seat 200-Level,,202_5_11,127.3004751
802,202,5,15,16,2,2,200-Level,2 Seat 200-Level,,202_5_15,129.7937184
803,202,7,1,2,2,2,200-Level,2 Seat 200-Level,,202_7_1,122.4513338
804,202,7,5,6,2,2,200-Level,2 Seat 200-Level,,202_7_5,123.9320859
805,202,7,9,10,2,2,200-Level,2 Seat 200-Level,,202_7_9,125.6707894
806,202,7,14,15,2,2,200-Level,2 Seat 200-Level,,202_7_14,126.9682716
807,202,7,18,19,2,2,200-Level,2 Seat 200-Level,,202_7_18,127.2219309
808,202,9,1,2,2,2,200-Level,2 Seat 200-Level,,202_9_1,125.6394575
809,202,9,5,6,2,2,200-Level,2 Seat 200-Level,,202_9_5,129.0765193
810,202,9,9,10,2,2,200-Level,2 Seat 200-Level,,202_9_9,132.6423421
811,202,9,13,16,4,4,200-Level,4 Seat 200-Level,,202_9_13,132.5341828
812,202,11,1,2,2,2,200-Level,2 Seat 200-Level,,202_11_1,133.3882978
813,202,11,5,6,2,2,200-Level,2 Seat 200-Level,,202_11_5,137.8867799
814,202,11,9,10,2,2,200-Level,2 Seat 200-Level,,202_11_9,142.3908415
815,202,11,13,14,2,2,200-Level,2 Seat 200-Level,,202_11_13,143.9085052
816,202,11,17,18,2,2,200-Level,2 Seat 200-Level,,202_11_17,140.027647
817,202,13,1,2,2,2,200-Level,2 Seat 200-Level,,202_13_1,140.2143505
818,202,13,5,6,2,2,200-Level,2 Seat 200-Level,,202_13_5,145.1501909
819,202,13,9,10,2,2,200-Level,2 Seat 200-Level,,202_13_9,149.8813013
820,202,13,13,14,2,2,200-Level,2 Seat 200-Level,,202_13_13,154.4377258
821,202,13,17,18,2,2,200-Level,2 Seat 200-Level,,202_13_17,157.6524602
822,202,13,21,22,2,2,200-Level,2 Seat 200-Level,,202_13_21,153.605071
823,202,13,25,28,4,4,200-Level,4 Seat 200-Level,,202_13_25,149.549527
824,203,1,1,2,2,2,200-Level,2 Seat 200-Level,,203_1_1,162.7844466
825,203,1,5,6,2,2,200-Level,2 Seat 200-Level,,203_1_5,168.373964
826,203,1,9,10,2,2,200-Level,2 Seat 200-Level,,203_1_9,173.412384
827,203,1,13,14,2,2,200-Level,2 Seat 200-Level,,203_1_13,177.4430343
828,203,1,17,20,4,4,200-Level,4 Seat 200-Level,,203_1_17,180.4504632
829,203,3,1,2,2,2,200-Level,2 Seat 200-Level,,203_3_1,144.4535936
830,203,3,5,6,2,2,200-Level,2 Seat 200-Level,,203_3_5,148.2979695
831,203,3,9,10,2,2,200-Level,2 Seat 200-Level,,203_3_9,151.8496286
832,203,3,13,14,2,2,200-Level,2 Seat 200-Level,,203_3_13,154.8154249
833,203,3,17,20,4,4,200-Level,4 Seat 200-Level,,203_3_17,157.0610177
834,203,5,1,2,2,2,200-Level,2 Seat 200-Level,,203_5_1,132.8093022
835,203,5,5,6,2,2,200-Level,2 Seat 200-Level,,203_5_5,134.884072
836,203,5,9,10,2,2,200-Level,2 Seat 200-Level,,203_5_9,136.8884525
837,203,5,13,14,2,2,200-Level,2 Seat 200-Level,,203_5_13,138.6014037
838,203,5,17,20,4,4,200-Level,4 Seat 200-Level,,203_5_17,139.9525364
839,203,7,1,2,2,2,200-Level,2 Seat 200-Level,,203_7_1,127.6331079
840,203,7,3,4,2,2,200-Level,2 Seat 200-Level,,203_7_3,132.998581
841,203,10,1,2,2,2,200-Level,2 Seat 200-Level,,203_10_1,129.2632228
842,203,10,5,6,2,2,200-Level,2 Seat 200-Level,,203_10_5,127.6404043
843,203,10,8,11,4,4,200-Level,4 Seat 200-Level,,203_10_8,126.112869
844,203,13,1,2,2,2,200-Level,2 Seat 200-Level,,203_13_1,143.3054742
845,203,13,5,6,2,2,200-Level,2 Seat 200-Level,,203_13_5,140.2190717
846,203,13,9,10,2,2,200-Level,2 Seat 200-Level,,203_13_9,137.3064967
847,203,13,13,14,2,2,200-Level,2 Seat 200-Level,,203_13_13,134.7102446
848,203,13,17,20,4,4,200-Level,4 Seat 200-Level,,203_13_17,132.4436209
849,204,1,1,2,2,2,200-Level,2 Seat 200-Level,,204_1_1,180.3071093
850,204,1,5,6,2,2,200-Level,2 Seat 200-Level,,204_1_5,180.1538837
851,204,1,9,12,4,4,200-Level,4 Seat 200-Level,,204_1_9,179.307065
852,204,1,15,16,2,2,200-Level,2 Seat 200-Level,,204_1_15,176.493207
853,204,1,19,22,4,4,200-Level,4 Seat 200-Level,,204_1_19,173.7849327
854,204,3,1,2,2,2,200-Level,2 Seat 200-Level,,204_3_1,158.0554823
855,204,3,5,6,2,2,200-Level,2 Seat 200-Level,,204_3_5,158.1087035
856,204,3,9,12,4,4,200-Level,4 Seat 200-Level,,204_3_9,157.6571814
857,204,3,15,16,2,2,200-Level,2 Seat 200-Level,,204_3_15,155.8390753
858,204,3,19,20,2,2,200-Level,2 Seat 200-Level,,204_3_19,153.9686064
859,204,3,23,25,3,3,200-Level,3 Seat 200-Level,,204_3_23,151.7011242
860,204,5,1,2,2,2,200-Level,2 Seat 200-Level,,204_5_1,140.2847399
861,204,5,5,6,2,2,200-Level,2 Seat 200-Level,,204_5_5,140.3182178
862,204,5,9,12,4,4,200-Level,4 Seat 200-Level,,204_5_9,140.0851603
863,204,5,15,16,2,2,200-Level,2 Seat 200-Level,,204_5_15,138.9958417
864,204,5,19,20,2,2,200-Level,2 Seat 200-Level,,204_5_19,137.8769082
865,204,5,23,24,2,2,200-Level,2 Seat 200-Level,,204_5_23,136.5541029
866,204,7,1,2,2,2,200-Level,2 Seat 200-Level,,204_7_1,128.5327184
867,204,7,5,6,2,2,200-Level,2 Seat 200-Level,,204_7_5,128.7125547
868,204,10,1,2,2,2,200-Level,2 Seat 200-Level,,204_10_1,121.8208338
869,204,10,5,6,2,2,200-Level,2 Seat 200-Level,,204_10_5,121.3418427
870,204,10,8,11,4,4,200-Level,4 Seat 200-Level,,204_10_8,121.0946215
871,204,13,1,2,2,2,200-Level,2 Seat 200-Level,,204_13_1,128.0022229
872,204,13,5,6,2,2,200-Level,2 Seat 200-Level,,204_13_5,126.7124663
873,204,13,9,10,2,2,200-Level,2 Seat 200-Level,,204_13_9,125.6725062
874,204,13,13,14,2,2,200-Level,2 Seat 200-Level,,204_13_13,124.9488691
875,204,13,17,18,2,2,200-Level,2 Seat 200-Level,,204_13_17,124.5389797
876,204,13,21,22,2,2,200-Level,2 Seat 200-Level,,204_13_21,124.42567
877,204,15,2,5,4,4,200-Level,4 Seat 200-Level,,204_15_2,131.9534704
878,205,2,2,3,2,2,200-Level,2 Seat 200-Level,,205_2_2,136.7948861
879,205,4,1,2,2,2,200-Level,2 Seat 200-Level,,205_4_1,127.0528247
880,205,6,1,2,2,2,200-Level,2 Seat 200-Level,,205_6_1,122.546617
881,205,6,5,6,2,2,200-Level,2 Seat 200-Level,,205_6_5,123.0264665
882,205,8,1,4,4,4,200-Level,4 Seat 200-Level,,205_8_1,121.7667542
883,205,8,7,8,2,2,200-Level,2 Seat 200-Level,,205_8_7,122.8775329
884,205,8,11,13,3,3,200-Level,3 Seat 200-Level,,205_8_11,123.0449223
885,205,10,1,4,4,4,200-Level,4 Seat 200-Level,,205_10_1,124.6368381
886,205,10,7,8,2,2,200-Level,2 Seat 200-Level,,205_10_7,125.8300239
887,205,10,11,12,2,2,200-Level,2 Seat 200-Level,,205_10_11,125.7287319
888,205,10,15,16,2,2,200-Level,2 Seat 200-Level,,205_10_15,124.6578691
889,205,12,1,3,3,3,200-Level,3 Seat 200-Level,,205_12_1,129.7125989
890,205,12,6,7,2,2,200-Level,2 Seat 200-Level,,205_12_6,130.2006033
891,205,12,10,11,2,2,200-Level,2 Seat 200-Level,,205_12_10,130.7422581
892,205,12,15,16,2,2,200-Level,2 Seat 200-Level,,205_12_15,129.6044396
893,205,12,19,20,2,2,200-Level,2 Seat 200-Level,,205_12_19,127.8502848
894,205,14,1,4,4,4,200-Level,4 Seat 200-Level,,205_14_1,135.3780853
895,205,14,7,8,2,2,200-Level,2 Seat 200-Level,,205_14_7,134.9467358
896,205,14,11,12,2,2,200-Level,2 Seat 200-Level,,205_14_11,134.7235499
897,205,14,15,16,2,2,200-Level,2 Seat 200-Level,,205_14_15,134.2810411
898,205,14,19,20,2,2,200-Level,2 Seat 200-Level,,205_14_19,132.7719615
899,205,14,23,24,2,2,200-Level,2 Seat 200-Level,,205_14_23,131.2620236
900,205,16,1,2,2,2,200-Level,2 Seat 200-Level,,205_16_1,139.2349081
901,205,16,5,6,2,2,200-Level,2 Seat 200-Level,,205_16_5,137.9005143
902,205,16,9,10,2,2,200-Level,2 Seat 200-Level,,205_16_9,136.4858596
903,205,16,13,14,2,2,200-Level,2 Seat 200-Level,,205_16_13,134.8832136
904,205,16,18,19,2,2,200-Level,2 Seat 200-Level,,205_16_18,134.004634
905,205,16,22,23,2,2,200-Level,2 Seat 200-Level,,205_16_22,133.8449703
906,205,16,26,27,2,2,200-Level,2 Seat 200-Level,,205_16_26,133.2715544
907,205,18,1,3,3,3,200-Level,3 Seat 200-Level,,205_18_1,137.3755985
908,205,18,6,7,2,2,200-Level,2 Seat 200-Level,,205_18_6,133.8393907
909,205,18,10,11,2,2,200-Level,2 Seat 200-Level,,205_18_10,130.72509
910,205,18,14,15,2,2,200-Level,2 Seat 200-Level,,205_18_14,127.070422
911,205,18,19,20,2,2,200-Level,2 Seat 200-Level,,205_18_19,127.5176521
912,205,18,23,24,2,2,200-Level,2 Seat 200-Level,,205_18_23,130.4435325
913,205,18,27,28,2,2,200-Level,2 Seat 200-Level,,205_18_27,131.9573333
914,205,20,1,2,2,2,200-Level,2 Seat 200-Level,,205_20_1,118.537427
915,205,20,5,6,2,2,200-Level,2 Seat 200-Level,,205_20_5,124.2698691
916,205,20,9,10,2,2,200-Level,2 Seat 200-Level,,205_20_9,128.1125282
917,205,22,1,3,3,3,200-Level,3 Seat 200-Level,,205_22_1,118.6336687
918,205,22,6,7,2,2,200-Level,2 Seat 200-Level,,205_22_6,110.439215
919,205,22,10,11,2,2,200-Level,2 Seat 200-Level,,205_22_10,116.90302
920,206,1,1,2,2,2,200-Level,2 Seat 200-Level,,206_1_1,151.0663322
921,206,1,5,6,2,2,200-Level,2 Seat 200-Level,,206_1_5,158.3353229
922,206,1,9,10,2,2,200-Level,2 Seat 200-Level,,206_1_9,165.3759774
