level_0,index,section_name,row_name,seat,center_distance,angle,prediction,normalized,seat_score
6872,4593,212,10,2,192.06,0.4971,76.50804878,-0.586219732,0.129894096
6873,6838,222,20,22,215.54,0.7922,76.50317073,-0.586461098,0.12986107
6874,9225,230,3,5,183.38,0.2198,76.50170732,-0.586533508,0.129851163
6876,6618,222,13,11,198.58,0.7211,76.49926829,-0.58665419,0.12983465
6875,3891,210,13,16,198.58,0.7211,76.49926829,-0.58665419,0.12983465
6877,1376,202,10,17,203.98,0.265,76.49878049,-0.586678327,0.129831348
6878,6373,221,16,5,222.78,0.5566,76.49853659,-0.586690395,0.129829696
6879,8540,227,14,12,217.82,0.602,76.49634146,-0.58679901,0.129814835
6880,9131,230,10,1,203.95,0.267,76.49365854,-0.586931761,0.129796671
6881,2064,205,14,13,217.79,0.602,76.49073171,-0.58707658,0.129776856
6882,2181,205,18,5,229.56,0.5532,76.48219512,-0.58749897,0.129719062
6883,1395,202,11,2,206.42,0.205,76.47731707,-0.587740335,0.129686037
6884,4511,211,19,3,227.33,0.6009,76.47731707,-0.587740335,0.129686037
6886,8562,227,15,10,220.42,0.6143,76.47682927,-0.587764472,0.129682734
6885,2091,205,15,17,220.44,0.6143,76.47682927,-0.587764472,0.129682734
6887,5145,214,7,7,196.56,0.2359,76.47658537,-0.58777654,0.129681083
6888,5993,219,7,3,184.3,0.3132,76.47536585,-0.587836881,0.129672827
6889,2717,206,5,2,178.18,0.6632,76.46658537,-0.588271339,0.129613381
6890,8591,227,16,14,224.55,0.5976,76.45853659,-0.588669592,0.129558889
6891,8364,226,5,19,178.19,0.6632,76.45804878,-0.588693729,0.129555587
6892,5719,218,4,10,186.57,0.2252,76.45317073,-0.588935094,0.129522562
6893,8539,227,14,11,218.02,0.6063,76.45121951,-0.589031641,0.129509352
6894,4446,211,16,23,222.61,0.5544,76.45097561,-0.589043709,0.1295077
6895,5128,214,6,9,193.01,0.2204,76.44902439,-0.589140255,0.12949449
6896,4108,210,20,4,215.19,0.7876,76.44902439,-0.589140255,0.12949449
6897,2065,205,14,14,218,0.6063,76.44780488,-0.589200596,0.129486234
6898,1472,202,3,9,183.5,0.2222,76.44682927,-0.589248869,0.129479629
6899,4855,213,13,20,208.92,0.314,76.44414634,-0.589381621,0.129461465
6900,5769,218,7,13,196.41,0.2359,76.43219512,-0.589972966,0.129380553
6901,2774,206,8,17,179.46,0.7337,76.42268293,-0.590443629,0.129316154
6902,8415,226,8,10,179.47,0.7337,76.41780488,-0.590684994,0.129283129
6903,5764,218,6,9,192.8,0.2204,76.41463415,-0.590841882,0.129261662
6904,5112,214,5,9,189.12,0.2152,76.40487805,-0.591324613,0.129195612
6905,5746,218,5,8,189.36,0.2152,76.39682927,-0.591722866,0.12914112
6906,3941,210,15,14,203.75,0.7368,76.39365854,-0.591879753,0.129119654
6907,2114,205,16,14,224.78,0.5976,76.39268293,-0.591928027,0.129113049
6908,6436,221,19,6,227.45,0.6009,76.39,-0.592060778,0.129094885
6909,6672,222,15,13,203.74,0.7368,76.38902439,-0.592109051,0.12908828
6910,4949,213,6,12,184.6,0.33,76.38536585,-0.592290075,0.129063511
6911,5990,219,6,9,184.6,0.33,76.38536585,-0.592290075,0.129063511
6913,3621,209,21,14,212.98,0.9108,76.3797561,-0.592567645,0.129025532
6912,3138,207,21,13,212.98,0.9108,76.3797561,-0.592567645,0.129025532
6914,4039,210,18,9,210.81,0.7686,76.37536585,-0.592784874,0.128995809
6915,9097,229,6,1,181.02,0.3831,76.37439024,-0.592833147,0.128989204
6916,6755,222,18,18,210.8,0.7686,76.3695122,-0.593074513,0.128956179
6917,9016,229,13,9,205.51,0.3581,76.36292683,-0.593400356,0.128911595
6918,8585,227,15,9,219.65,0.6191,76.35829268,-0.593629653,0.128880221
6919,2092,205,15,18,219.67,0.6191,76.35731707,-0.593677926,0.128873616
6920,9230,230,4,1,184.01,0.2428,76.35487805,-0.593798609,0.128857103
6921,1735,203,6,20,181.04,0.3831,76.35439024,-0.593822746,0.128853801
6922,8620,227,17,18,227.16,0.5786,76.35097561,-0.593991702,0.128830683
6923,1717,203,5,4,183.6,0.304,76.3504878,-0.594015838,0.128827381
6924,5788,218,8,13,198.53,0.2491,76.34195122,-0.594438228,0.128769586
6925,9085,229,5,17,183.61,0.304,76.34121951,-0.594474433,0.128764633
6926,6372,221,16,4,222.62,0.5522,76.34097561,-0.594486501,0.128762981
6927,3560,209,19,1,204.86,0.9763,76.33658537,-0.59470373,0.128733259
6928,1478,202,4,14,184.04,0.2428,76.32707317,-0.595174393,0.128668859
6929,5153,214,8,2,198.48,0.2491,76.32634146,-0.595210597,0.128663906
6931,4594,212,10,3,192.03,0.4922,76.32609756,-0.595222666,0.128662254
6930,6037,220,10,9,192.03,0.4922,76.32609756,-0.595222666,0.128662254
6932,3096,207,19,26,204.88,0.9763,76.32097561,-0.595476099,0.128627578
6933,5127,214,6,8,193.49,0.2248,76.31902439,-0.595572646,0.128614368
6934,3916,210,14,15,201.15,0.729,76.3095122,-0.596043308,0.128549969
6935,2066,205,14,15,217.67,0.6112,76.30756098,-0.596139855,0.128536759
6936,6645,222,14,12,201.14,0.729,76.30731707,-0.596151923,0.128535107
6937,4936,213,5,19,184.56,0.2948,76.29463415,-0.596779473,0.128449242
6938,5962,219,5,2,184.56,0.2948,76.29463415,-0.596779473,0.128449242
6940,1615,203,12,4,204.49,0.332,76.29195122,-0.596912224,0.128431078
6939,8984,229,12,11,204.49,0.332,76.29195122,-0.596912224,0.128431078
6941,4447,211,16,24,222.45,0.5499,76.2897561,-0.597020839,0.128416216
6942,5885,219,13,4,208.86,0.3163,76.28780488,-0.597117385,0.128403006
6943,3836,210,11,13,190.58,0.7288,76.28512195,-0.597250136,0.128384842
6944,6569,222,11,14,190.58,0.7288,76.28512195,-0.597250136,0.128384842
6945,5749,218,6,10,193.26,0.2248,76.27878049,-0.597563911,0.12834191
6946,8187,226,15,2,198.03,0.7944,76.26878049,-0.59805871,0.128274208
6947,6685,222,15,25,198.02,0.7944,76.26853659,-0.598070779,0.128272557
6948,1381,202,10,6,205.23,0.2198,76.26560976,-0.598215598,0.128252742
6949,6761,222,18,23,208.61,0.7921,76.24878049,-0.599048309,0.128138804
6950,1733,203,6,19,181.33,0.3781,76.24512195,-0.599229333,0.128114036
6951,9108,229,6,2,181.33,0.3781,76.24512195,-0.599229333,0.128114036
6952,3864,210,12,15,194.87,0.7226,76.24463415,-0.59925347,0.128110733
6953,6593,222,12,12,194.87,0.7226,76.24463415,-0.59925347,0.128110733
6954,2158,205,17,9,227.39,0.5786,76.23926829,-0.599518972,0.128074405
6955,2093,205,15,19,218.89,0.6233,76.23780488,-0.599591381,0.128064498
6956,4063,210,19,7,213.14,0.7804,76.23634146,-0.599663791,0.12805459
6957,8584,227,15,8,218.88,0.6233,76.23609756,-0.599675859,0.128052939
6958,6553,222,10,23,182.72,0.7708,76.23487805,-0.599736201,0.128044683
6959,2765,206,7,9,179.35,0.705,76.23243902,-0.599856883,0.12802817
6960,6784,222,19,20,213.13,0.7804,76.2297561,-0.599989634,0.128010006
6961,8397,226,7,12,179.36,0.705,76.22634146,-0.60015859,0.127986888
6962,8066,226,10,4,182.73,0.7708,76.22634146,-0.60015859,0.127986888
6963,8651,227,18,24,229.74,0.5553,76.2202439,-0.600460297,0.127945607
6964,5111,214,5,8,189.64,0.2198,76.21926829,-0.60050857,0.127939002
6965,5747,218,5,9,189.85,0.2198,76.21585366,-0.600677526,0.127915884
6966,8590,227,16,13,224.79,0.602,76.21512195,-0.600713731,0.12791093
6967,6547,222,10,18,185.22,0.7453,76.21414634,-0.600762004,0.127904325
6968,6633,222,13,25,191.52,0.7893,76.21073171,-0.60093096,0.127881208
6969,3831,210,10,9,185.23,0.7453,76.20804878,-0.601063711,0.127863044
6970,1626,203,13,14,205.39,0.3606,76.20585366,-0.601172325,0.127848182
6971,8135,226,13,2,191.53,0.7893,76.20560976,-0.601184394,0.127846531
6972,3613,209,20,7,208.66,0.9456,76.18585366,-0.602161924,0.127712779
6973,3120,207,20,20,208.66,0.9456,76.18585366,-0.602161924,0.127712779
6974,6371,221,16,3,222.46,0.5474,76.16780488,-0.603054976,0.127590586
6975,5750,218,6,11,193.75,0.2289,76.16487805,-0.603199796,0.12757077
6976,2118,205,16,19,222.44,0.6199,76.16243902,-0.603320478,0.127554258
6978,1732,203,6,18,181.6,0.3733,76.15170732,-0.603851482,0.127481602
6977,9110,229,6,3,181.6,0.3733,76.15170732,-0.603851482,0.127481602
6979,2117,205,16,18,223.19,0.6156,76.1504878,-0.603911824,0.127473346
6980,2741,206,6,5,178.99,0.6817,76.1502439,-0.603923892,0.127471695
6981,2120,205,16,20,221.7,0.6244,76.14512195,-0.604177326,0.127437018
6982,8381,226,6,16,179,0.6817,76.14317073,-0.604273872,0.127423808
6983,4595,212,10,4,192.02,0.4873,76.13560976,-0.604647989,0.127372619
6984,6036,220,10,8,192.02,0.4873,76.13560976,-0.604647989,0.127372619
6985,2116,205,16,17,223.95,0.611,76.12243902,-0.605299675,0.127283451
6986,2067,205,14,16,216.94,0.6154,76.11512195,-0.605661724,0.127233913
6987,4448,211,16,25,222.31,0.5452,76.11487805,-0.605673792,0.127232262
6988,2121,205,16,21,220.97,0.6288,76.11170732,-0.60583068,0.127210795
6989,8560,227,14,9,216.92,0.6154,76.11097561,-0.605866884,0.127205842
6990,2095,205,15,20,218.13,0.6281,76.09560976,-0.606627186,0.127101812
6991,8583,227,15,7,218.12,0.6281,76.09390244,-0.606711664,0.127090253
6992,2115,205,16,16,224.63,0.6066,76.08804878,-0.607001302,0.127050623
6993,5144,214,7,6,195.98,0.24,76.08707317,-0.607049575,0.127044018
6994,1247,201,3,8,173.38,0.0634,76.08585366,-0.607109917,0.127035762
6995,9421,231,3,19,173.38,0.0634,76.08585366,-0.607109917,0.127035762
6997,4950,213,6,13,185,0.325,76.08536585,-0.607134053,0.127032459
6996,5989,219,6,8,185,0.325,76.08536585,-0.607134053,0.127032459
6998,4938,213,5,20,184.96,0.2902,76.08317073,-0.607242668,0.127017598
6999,8610,227,16,8,222.18,0.6244,76.07707317,-0.607544375,0.126976316
7000,5951,219,5,1,184.97,0.2902,76.07658537,-0.607568511,0.126973014
7001,8609,227,16,7,221.39,0.6288,76.07,-0.607894355,0.12692843
7002,6700,222,16,15,205.86,0.749,76.06390244,-0.608196061,0.126887148
7003,3965,210,16,12,205.86,0.749,76.06390244,-0.608196061,0.126887148
7004,5110,214,5,7,190.08,0.2238,76.06219512,-0.608280539,0.126875589
7005,5733,218,5,10,190.33,0.2238,76.06195122,-0.608292608,0.126873938
7006,2122,205,16,22,220.25,0.6332,76.0597561,-0.608401222,0.126859077
7007,8611,227,16,9,223,0.6199,76.05756098,-0.608509837,0.126844215
7008,2182,205,18,6,229.74,0.5578,76.05658537,-0.60855811,0.12683761
7009,8416,226,8,11,180.03,0.7286,76.05097561,-0.60883568,0.126799631
7010,2773,206,8,16,180.03,0.7286,76.05097561,-0.60883568,0.126799631
7011,4853,213,13,19,208.54,0.3184,76.05097561,-0.60883568,0.126799631
7012,6659,222,14,25,194.77,0.792,76.04829268,-0.608968431,0.126781467
7014,9111,229,6,4,181.88,0.3687,76.04609756,-0.609077046,0.126766606
7015,1731,203,6,17,181.88,0.3687,76.04609756,-0.609077046,0.126766606
7013,8161,226,14,2,194.78,0.792,76.04609756,-0.609077046,0.126766606
7016,6619,222,13,12,198,0.7258,76.04414634,-0.609173592,0.126753396
7017,3890,210,13,15,198.01,0.7258,76.04414634,-0.609173592,0.126753396
7018,5770,218,7,14,195.81,0.24,76.04292683,-0.609233933,0.12674514
7019,8608,227,16,6,220.6,0.6332,76.03902439,-0.609427026,0.126718719
7020,1716,203,5,3,184.07,0.2996,76.03829268,-0.60946323,0.126713766
7021,1946,204,6,1,180.16,0.4183,76.03536585,-0.60960805,0.126693951
7023,4061,210,19,5,212.28,0.7898,76.03146341,-0.609801142,0.12666753
7022,2549,206,19,22,212.28,0.7898,76.03146341,-0.609801142,0.12666753
7024,9086,229,5,18,184.08,0.2996,76.02756098,-0.609994234,0.12664111
7025,2603,206,20,24,214.74,0.8016,76.0204878,-0.610344214,0.126593224
7026,6363,221,16,2,222.31,0.5431,76.01804878,-0.610464897,0.126576711
7027,9015,229,13,8,205.21,0.3627,76.01780488,-0.610476965,0.12657506
7028,8916,228,6,24,180.18,0.4183,76.01487805,-0.610621785,0.126555245
7029,8913,228,6,21,179.72,0.4334,76.00243902,-0.611237267,0.12647103
7030,1964,204,6,4,179.72,0.4334,76.00243902,-0.611237267,0.12647103
7031,8587,227,16,10,223.82,0.6156,76.0002439,-0.611345881,0.126456169
7034,8914,228,6,22,179.88,0.4284,75.99463415,-0.611623452,0.12641819
7032,1963,204,6,3,179.88,0.4284,75.99463415,-0.611623452,0.12641819
7033,8619,227,17,17,227.42,0.583,75.99463415,-0.611623452,0.12641819
7035,2123,205,16,23,219.53,0.6377,75.99243902,-0.611732066,0.126403328
7036,3620,209,21,13,212.81,0.9159,75.98902439,-0.611901022,0.126380211
7037,3139,207,21,14,212.81,0.9159,75.98902439,-0.611901022,0.126380211
7038,9135,230,10,13,205,0.2179,75.98878049,-0.61191309,0.12637856
7039,1965,204,6,5,179.58,0.4386,75.98731707,-0.6119855,0.126368652
7040,8912,228,6,20,179.58,0.4386,75.98731707,-0.6119855,0.126368652
7041,1957,204,6,2,180.05,0.4233,75.98634146,-0.612033773,0.126362047
7042,8915,228,6,23,180.05,0.4233,75.98634146,-0.612033773,0.126362047
7043,8607,227,16,5,219.81,0.6377,75.98634146,-0.612033773,0.126362047
7044,4596,212,10,5,191.95,0.4826,75.98414634,-0.612142387,0.126347186
7045,1966,204,6,6,179.45,0.4433,75.98268293,-0.612214797,0.126337278
7046,8910,228,6,19,179.45,0.4433,75.98268293,-0.612214797,0.126337278
7047,6035,220,10,7,191.96,0.4826,75.9797561,-0.612359616,0.126317463
7048,4449,211,16,26,222.1,0.5407,75.97853659,-0.612419958,0.126309207
7049,8589,227,16,12,224.98,0.6066,75.97195122,-0.612745801,0.126264622
7051,8582,227,15,6,217.37,0.6323,75.95268293,-0.613699195,0.126134173
7050,2096,205,15,21,217.37,0.6323,75.95268293,-0.613699195,0.126134173
7052,9112,229,6,5,182.17,0.3636,75.94853659,-0.613904356,0.126106101
7053,1730,203,6,16,182.17,0.3636,75.94853659,-0.613904356,0.126106101
7055,1967,204,6,7,179.34,0.4487,75.94097561,-0.614278472,0.126054912
7056,8909,228,6,18,179.34,0.4487,75.94097561,-0.614278472,0.126054912
7054,6383,221,17,14,228.03,0.6009,75.94097561,-0.614278472,0.126054912
7057,8588,227,16,11,224.58,0.611,75.93853659,-0.614399155,0.1260384
7058,8983,229,12,10,204.11,0.3362,75.93414634,-0.614616384,0.126008677
7059,1616,203,12,5,204.1,0.3362,75.92585366,-0.615026705,0.125952534
7060,9321,230,9,6,203.84,0.2396,75.92487805,-0.615074978,0.125945929
7061,8606,227,16,4,219.05,0.6418,75.92146341,-0.615243934,0.125922811
7062,2124,205,16,24,218.83,0.6418,75.91878049,-0.615376685,0.125904647
7063,5886,219,13,5,208.46,0.3204,75.91292683,-0.615666324,0.125865017
7064,1968,204,6,8,179.24,0.4534,75.91268293,-0.615678392,0.125863366
7065,8908,228,6,17,179.24,0.4534,75.91268293,-0.615678392,0.125863366
7066,7044,222,9,22,180,0.7626,75.90829268,-0.615895621,0.125833643
7067,8461,226,9,5,180,0.7626,75.90829268,-0.615895621,0.125833643
7068,5734,218,5,11,189.83,0.2282,75.90707317,-0.615955962,0.125825387
7069,1551,202,9,11,203.81,0.2396,75.90243902,-0.61618526,0.125794013
7070,2068,205,14,17,216.13,0.6203,75.89170732,-0.616716264,0.125721357
7071,8559,227,14,8,216.12,0.6203,75.8895122,-0.616824878,0.125706496
7072,1627,203,13,15,205.11,0.3648,75.88682927,-0.616957629,0.125688332
7073,2706,206,5,1,178.86,0.6586,75.8804878,-0.617271404,0.125645399
7074,4460,211,17,12,228.11,0.6009,75.87585366,-0.617500702,0.125614025
7075,8629,227,17,4,220.74,0.6402,75.87512195,-0.617536906,0.125609072
7076,2136,205,17,10,227.65,0.583,75.87121951,-0.617729999,0.125582651
7077,5751,218,6,12,193.18,0.2332,75.86804878,-0.617886886,0.125561185
7078,8366,226,5,20,178.88,0.6586,75.86658537,-0.617959296,0.125551277
7079,5789,218,8,14,197.86,0.2537,75.86512195,-0.618031706,0.12554137
7080,8630,227,17,5,221.61,0.6361,75.86146341,-0.61821273,0.125516601
7081,6570,222,11,15,190.01,0.7337,75.86121951,-0.618224798,0.12551495
7082,2805,206,9,21,180.49,0.7574,75.8597561,-0.618297208,0.125505042
7083,8907,228,6,16,179.15,0.4589,75.8595122,-0.618309276,0.125503391
7084,1969,204,6,9,179.15,0.4589,75.8595122,-0.618309276,0.125503391
7085,6352,221,16,1,222.12,0.5382,75.85902439,-0.618333413,0.125500088
7086,3835,210,11,12,190.02,0.7337,75.85731707,-0.618417891,0.12548853
7087,8462,226,9,6,180.5,0.7574,75.85365854,-0.618598915,0.125463761
7088,5147,214,8,1,197.81,0.2537,75.8504878,-0.618755802,0.125442294
7089,8628,227,17,3,219.86,0.6449,75.84780488,-0.618888553,0.12542413
7091,9322,230,9,7,203.92,0.2351,75.84585366,-0.618985099,0.12541092
7090,1550,202,9,10,203.92,0.2351,75.84585366,-0.618985099,0.12541092
7092,9158,230,11,18,205.98,0.201,75.83560976,-0.619491967,0.125341567
7093,5126,214,6,6,192.91,0.2332,75.83317073,-0.61961265,0.125325055
7094,2125,205,16,25,218.13,0.6464,75.82682927,-0.619926425,0.125282122
7095,6594,222,12,13,194.29,0.7273,75.82658537,-0.619938493,0.125280471
7096,3863,210,12,14,194.29,0.7273,75.82658537,-0.619938493,0.125280471
7097,9113,229,6,6,182.48,0.3589,75.82439024,-0.620047108,0.125265609
7098,1729,203,6,15,182.48,0.3589,75.82439024,-0.620047108,0.125265609
7099,2149,205,17,23,221.24,0.6402,75.81731707,-0.620397088,0.125217723
7100,5988,219,6,7,185.4,0.3206,75.81634146,-0.620445361,0.125211118
7101,8631,227,17,6,222.49,0.6319,75.81292683,-0.620614317,0.125188
7102,4951,213,6,14,185.41,0.3206,75.8102439,-0.620747068,0.125169836
7103,8906,228,6,15,179.08,0.4637,75.80829268,-0.620843614,0.125156626
7104,1947,204,6,10,179.08,0.4637,75.80829268,-0.620843614,0.125156626
7105,5735,218,5,12,189.26,0.2323,75.80219512,-0.621145321,0.125115344
7106,1385,202,11,1,205.94,0.201,75.8002439,-0.621241867,0.125102134
7108,8581,227,15,5,216.63,0.6368,75.7995122,-0.621278072,0.125097181
7107,2097,205,15,22,216.63,0.6368,75.7995122,-0.621278072,0.125097181
7109,2148,205,17,22,221.98,0.6361,75.79926829,-0.62129014,0.125095529
7110,3989,210,17,10,208.07,0.7612,75.79878049,-0.621314277,0.125092227
7111,1473,202,4,1,182.7,0.1872,75.79804878,-0.621350481,0.125087273
7112,2150,205,17,24,220.53,0.6449,75.79756098,-0.621374618,0.12508397
7113,3940,210,15,13,203.21,0.7414,75.79341463,-0.621579779,0.125055899
7114,6673,222,15,14,203.21,0.7414,75.79341463,-0.621579779,0.125055899
7115,6728,222,17,17,208.06,0.7612,75.79341463,-0.621579779,0.125055899
7116,5109,214,5,5,189.46,0.2323,75.78560976,-0.621965963,0.125003059
7117,8650,227,18,23,229.93,0.5599,75.78097561,-0.622195261,0.124971685
7118,2151,205,17,25,219.79,0.6489,75.77853659,-0.622315943,0.124955172
7119,6414,221,18,20,229.38,0.6173,75.77536585,-0.622472831,0.124933706
7120,9235,230,4,14,182.72,0.1872,75.77390244,-0.622545241,0.124923798
7121,3915,210,14,14,200.59,0.7337,75.76878049,-0.622798674,0.124889122
7122,6646,222,14,13,200.58,0.7337,75.76682927,-0.622895221,0.124875911
7123,2147,205,17,21,222.72,0.6319,75.76365854,-0.623052108,0.124854445
7124,2764,206,7,8,180,0.7001,75.7502439,-0.623715863,0.124763626
7125,8398,226,7,13,180.01,0.7001,75.74487805,-0.623981365,0.124727298
7126,5098,214,5,1,187.04,0.2498,75.74219512,-0.624114116,0.124709134
7127,5739,218,5,16,187.04,0.2498,75.74219512,-0.624114116,0.124709134
7128,8905,228,6,14,179.02,0.469,75.74097561,-0.624174458,0.124700878
7129,1948,204,6,11,179.02,0.469,75.74097561,-0.624174458,0.124700878
7130,8597,227,16,2,217.53,0.6506,75.74,-0.624222731,0.124694273
7131,2126,205,16,26,217.44,0.6506,75.73390244,-0.624524438,0.124652991
7132,8632,227,17,7,223.38,0.6274,75.73390244,-0.624524438,0.124652991
7133,3121,207,20,21,208.57,0.9508,75.72878049,-0.624777872,0.124618315
7134,3612,209,20,6,208.57,0.9508,75.72878049,-0.624777872,0.124618315
7136,1714,203,5,2,184.56,0.2948,75.72341463,-0.625043374,0.124581987
7135,9087,229,5,19,184.56,0.2948,75.72341463,-0.625043374,0.124581987
7137,5736,218,5,13,188.69,0.2369,75.72219512,-0.625103715,0.124573731
7138,1746,203,7,4,184,0.3176,75.71707317,-0.625357149,0.124539054
7139,2146,205,17,20,223.46,0.6274,75.71341463,-0.625538173,0.124514285
7140,5143,214,7,5,195.35,0.2444,75.71,-0.625707129,0.124491167
7141,9114,229,6,7,182.8,0.3538,75.70536585,-0.625936426,0.124459794
7142,1728,203,6,14,182.8,0.3538,75.70536585,-0.625936426,0.124459794
7143,9236,230,4,2,184.66,0.2381,75.70121951,-0.626141587,0.124431722
7144,5108,214,5,4,188.85,0.2369,75.7004878,-0.626177791,0.124426768
7145,4597,212,10,6,192.17,0.4777,75.69682927,-0.626358816,0.124401999
7146,5737,218,5,14,188.14,0.241,75.69390244,-0.626503635,0.124382184
7147,5738,218,5,15,187.59,0.2457,75.69146341,-0.626624318,0.124365672
7148,9014,229,13,7,204.92,0.3671,75.68902439,-0.626745,0.124349159
7149,6034,220,10,6,192.19,0.4777,75.68878049,-0.626757069,0.124347508
7150,4482,211,18,10,229.34,0.6153,75.68804878,-0.626793273,0.124342554
7151,6710,222,16,24,201.69,0.792,75.68731707,-0.626829478,0.1243376
7152,4852,213,13,18,208.17,0.3227,75.68707317,-0.626841547,0.124335949
7154,3830,210,10,8,184.7,0.7503,75.68,-0.627191527,0.124288062
7155,6548,222,10,19,184.7,0.7503,75.68,-0.627191527,0.124288062
7153,5771,218,7,15,195.21,0.2444,75.68,-0.627191527,0.124288062
7156,2772,206,8,15,180.6,0.7236,75.67878049,-0.627251868,0.124279806
7157,5107,214,5,3,188.24,0.241,75.67634146,-0.627372551,0.124263293
7158,4512,211,19,4,228.05,0.5968,75.67609756,-0.627384619,0.124261642
7159,1477,202,4,13,184.69,0.2381,75.67536585,-0.627420824,0.124256688
7160,2069,205,14,18,215.34,0.6246,75.67512195,-0.627432892,0.124255037
7161,5106,214,5,2,187.66,0.2457,75.67487805,-0.62744496,0.124253386
7162,8558,227,14,7,215.33,0.6246,75.67268293,-0.627553575,0.124238524
7163,8417,226,8,12,180.61,0.7236,75.67219512,-0.627577711,0.124235222
7164,1949,204,6,12,178.98,0.4739,75.66829268,-0.627770804,0.124208802
7165,8904,228,6,13,178.98,0.4739,75.66829268,-0.627770804,0.124208802
7166,4103,210,20,2,214.38,0.7969,75.66512195,-0.627927691,0.124187335
7167,4627,212,13,1,202.08,0.5302,75.66219512,-0.628072511,0.12416752
7168,1380,202,10,5,204.72,0.2157,75.65512195,-0.628422491,0.124119634
7169,8580,227,15,4,215.9,0.6412,75.64317073,-0.629013836,0.124038722
7170,2098,205,15,23,215.9,0.6412,75.64317073,-0.629013836,0.124038722
7171,2183,205,18,7,229.92,0.5622,75.63853659,-0.629243133,0.124007348
7172,6786,222,19,22,212.28,0.7898,75.63609756,-0.629363816,0.123990835
7173,9320,230,9,5,203.29,0.2434,75.63219512,-0.629556908,0.123964415
7174,8518,227,13,10,214.51,0.6053,75.6297561,-0.629677591,0.123947902
7175,8586,227,16,1,216.76,0.6551,75.6295122,-0.62968966,0.123946251
7176,2127,205,16,27,216.74,0.6551,75.62853659,-0.629737933,0.123939646
7177,2144,205,17,19,224.22,0.6231,75.62512195,-0.629906888,0.123916528
7178,1552,202,9,12,203.28,0.2434,75.62365854,-0.629979298,0.123906621
7179,4519,211,20,1,228.95,0.6084,75.61609756,-0.630353415,0.123855432
7180,8618,227,17,16,227.68,0.5876,75.61536585,-0.630389619,0.123850478
7181,5752,218,6,13,192.55,0.2373,75.61365854,-0.630474097,0.123838919
7182,8519,227,13,11,214.31,0.6008,75.61219512,-0.630546507,0.123829012
7183,2043,205,13,13,214.58,0.61,75.60780488,-0.630763736,0.123799289
7184,2804,206,9,20,181,0.7522,75.60365854,-0.630968897,0.123771217
7185,8633,227,17,8,224.29,0.6231,75.6004878,-0.631125784,0.123749751
7186,8463,226,9,7,181.01,0.7522,75.5997561,-0.631161989,0.123744797
7187,5125,214,6,5,192.34,0.2373,75.59682927,-0.631306808,0.123724982
7188,6449,221,20,8,228.98,0.6084,75.58902439,-0.631692993,0.123672142
7189,2042,205,13,12,214.37,0.6053,75.58731707,-0.631777471,0.123660583
7191,3619,209,21,12,212.65,0.9209,75.58487805,-0.631898154,0.12364407
7190,3140,207,21,15,212.65,0.9209,75.58487805,-0.631898154,0.12364407
7192,2740,206,6,4,179.7,0.6769,75.58463415,-0.631910222,0.123642419
7193,1950,204,6,13,178.95,0.4792,75.58414634,-0.631934359,0.123639116
7194,8903,228,6,12,178.95,0.4792,75.58414634,-0.631934359,0.123639116
7195,4038,210,18,8,210.35,0.7732,75.58341463,-0.631970564,0.123634163
7196,1745,203,7,3,184.3,0.3132,75.57878049,-0.632199861,0.123602789
7197,6756,222,18,19,210.34,0.7732,75.57878049,-0.632199861,0.123602789
7198,8382,226,6,17,179.71,0.6769,75.57829268,-0.632223997,0.123599486
7200,1617,203,12,6,203.74,0.3409,75.57365854,-0.632453295,0.123568112
7199,8995,229,12,9,203.74,0.3409,75.57365854,-0.632453295,0.123568112
7201,8520,227,13,12,214.04,0.5961,75.57170732,-0.632549841,0.123554902
7202,1727,203,6,13,183.13,0.3492,75.56682927,-0.632791206,0.123521877
7203,9115,229,6,8,183.13,0.3492,75.56682927,-0.632791206,0.123521877
7204,1628,203,13,16,204.84,0.3696,75.56146341,-0.633056708,0.123485549
7205,5987,219,6,6,185.83,0.3156,75.55512195,-0.633370483,0.123442616
7206,4952,213,6,15,185.83,0.3156,75.55512195,-0.633370483,0.123442616
7207,2041,205,13,11,214.11,0.6008,75.54731707,-0.633756668,0.123389776
7209,6620,222,13,13,197.43,0.7306,75.54536585,-0.633853214,0.123376566
7208,3889,210,13,14,197.44,0.7306,75.54536585,-0.633853214,0.123376566
7210,6435,221,19,5,228.22,0.5968,75.53585366,-0.634323877,0.123312167
7211,8521,227,13,13,213.78,0.5914,75.5302439,-0.634601447,0.123274188
7212,5887,219,13,6,208.07,0.3251,75.52878049,-0.634673857,0.12326428
7213,2040,205,13,10,213.87,0.5961,75.51414634,-0.635397954,0.123165204
7214,4601,212,11,1,195.3,0.502,75.51317073,-0.635446227,0.123158599
7215,6040,220,11,11,195.32,0.502,75.50731707,-0.635735865,0.123118969
7216,2143,205,17,18,224.99,0.6187,75.50609756,-0.635796207,0.123110713
7218,1951,204,6,14,178.93,0.4841,75.50439024,-0.635880685,0.123099154
7217,8902,228,6,11,178.93,0.4841,75.50439024,-0.635880685,0.123099154
7219,1479,202,4,2,183.19,0.1916,75.49536585,-0.636327211,0.123038057
7220,8522,227,13,14,213.54,0.5867,75.49219512,-0.636484098,0.123016591
7221,8537,227,13,9,214.18,0.61,75.48829268,-0.636677191,0.122990171
7222,2099,205,15,24,215.17,0.6457,75.48097561,-0.637039239,0.122940633
