level_0,index,section_name,row_name,seat,center_distance,angle,prediction,normalized,seat_score
6848,2071,16,13,14,114.05,0.0358,133.5060976,-0.934082257,0.037322876
6847,2262,16,9,8,102.15,0.0129,133.5217073,-0.933948812,0.037342916
6846,2248,16,9,11,102.14,0.0129,133.5331707,-0.933850812,0.037357633
6845,1912,15,19,10,135.57,0.1294,133.7034146,-0.932395418,0.037576196
6844,2437,17,18,8,135.77,0.1316,133.777561,-0.93176155,0.037671386
6843,2130,16,16,2,123.34,0.0564,133.7912195,-0.931644785,0.037688921
6842,2128,16,16,17,123.31,0.0564,133.8095122,-0.931488403,0.037712406
6841,2027,16,10,7,105.12,0.0211,133.8356098,-0.931265299,0.03774591
6840,2015,16,10,12,105.11,0.0211,133.8443902,-0.931190235,0.037757183
6839,2467,17,20,16,141.65,0.1804,133.89,-0.930800323,0.037815738
6838,1942,15,20,4,141.64,0.1804,133.902439,-0.930693984,0.037831707
6837,2449,17,19,3,130.84,0.0948,133.9956098,-0.929897479,0.037951322
6836,2096,16,14,4,117.14,0.0429,133.9965854,-0.929889138,0.037952574
6835,2090,16,14,15,117.11,0.0429,134.0063415,-0.929805735,0.037965099
6834,2113,16,15,3,120.23,0.0498,134.1360976,-0.928696466,0.038131683
6833,2109,16,15,16,120.2,0.0498,134.1497561,-0.928579701,0.038149218
6832,1900,15,18,14,130.88,0.0963,134.1682927,-0.928421234,0.038173016
6831,1927,15,19,9,135.99,0.1363,134.1714634,-0.928394128,0.038177087
6830,926,110,8,2,139.72,0.6898,134.1865854,-0.928264852,0.0381965
6829,1208,122,8,7,139.71,0.6898,134.2136585,-0.928033407,0.038231258
6828,2438,17,18,9,136.22,0.1386,134.2214634,-0.927966684,0.038241278
6827,4973,31,20,4,141.59,0.1819,134.2895122,-0.927384943,0.03832864
6826,234,1,20,23,141.42,0.1787,134.3531707,-0.926840734,0.038410366
6825,2044,16,11,6,108.12,0.029,134.3560976,-0.926815713,0.038414124
6824,2034,16,11,13,108.1,0.029,134.3687805,-0.926707288,0.038430406
6823,1442,126,6,8,139.12,0.644,134.5478049,-0.925176831,0.038660242
6822,568,106,6,1,139.11,0.644,134.5780488,-0.92491828,0.038699069
6821,1926,15,19,8,136.42,0.1431,134.6126829,-0.924622197,0.038743534
6820,2424,17,18,10,136.69,0.1454,134.6156098,-0.924597176,0.038747291
6819,2450,17,19,4,131.14,0.1018,134.6873171,-0.923984159,0.03883935
6818,4974,31,20,5,141.1,0.1754,134.7682927,-0.923291908,0.038943309
6817,233,1,20,22,140.95,0.1723,134.8126829,-0.922912422,0.039000298
6816,1899,15,18,13,131.2,0.1034,134.8517073,-0.922578807,0.039050398
6815,2061,16,12,5,111.16,0.0364,134.8695122,-0.922426595,0.039073256
6814,2053,16,12,14,111.13,0.0364,134.8831707,-0.92230983,0.039090792
6813,2120,16,16,1,123.54,0.0639,134.9756098,-0.92151958,0.039209467
6812,2129,16,16,18,123.51,0.0639,134.9931707,-0.921369454,0.039232012
6811,2425,17,18,11,137.18,0.1523,135.0031707,-0.921283965,0.03924485
6810,1925,15,19,7,136.87,0.1499,135.0287805,-0.92106503,0.039277728
6809,925,110,8,1,138.99,0.6959,135.1943902,-0.919649253,0.039490342
6808,1209,122,8,8,138.98,0.6959,135.2236585,-0.919399042,0.039527917
6807,4975,31,20,6,140.62,0.1691,135.277561,-0.918938237,0.039597118
6806,232,1,20,21,140.49,0.1658,135.2790244,-0.918925726,0.039598997
6805,2451,17,19,5,131.46,0.1087,135.327561,-0.918510793,0.039661309
6804,2426,17,18,12,137.69,0.1592,135.372439,-0.918127136,0.039718925
6803,2078,16,13,4,114.21,0.0438,135.3802439,-0.918060413,0.039728945
6802,2072,16,13,15,114.19,0.0438,135.3895122,-0.91798118,0.039740843
6800,2408,17,17,1,127.39,0.0834,135.3934146,-0.917947818,0.039745853
6801,1886,15,17,15,127.39,0.0834,135.3934146,-0.917947818,0.039745853
6799,1924,15,19,6,137.33,0.1567,135.4392683,-0.917555821,0.039804721
6798,1898,15,18,12,131.55,0.1106,135.4992683,-0.917042889,0.039881751
6797,2112,16,15,2,120.41,0.0574,135.5109756,-0.916942804,0.039896781
6796,2110,16,15,17,120.38,0.0574,135.5270732,-0.916805188,0.039917447
6795,2095,16,14,3,117.3,0.0507,135.61,-0.916096257,0.04002391
6793,1441,126,6,7,138.25,0.6498,135.6192683,-0.916017024,0.040035809
6794,569,106,6,2,138.25,0.6498,135.6192683,-0.916017024,0.040035809
6792,2091,16,14,16,117.27,0.0507,135.6219512,-0.915994088,0.040039254
6791,2427,17,18,13,138.22,0.1661,135.7278049,-0.915089158,0.040175151
6790,4976,31,20,7,140.17,0.1626,135.7397561,-0.914986988,0.040190494
6789,231,1,20,20,140.04,0.1593,135.7621951,-0.91479516,0.040219302
6788,1923,15,19,5,137.82,0.1633,135.792439,-0.914536609,0.040258129
6787,2452,17,19,6,131.8,0.1157,135.9426829,-0.913252192,0.040451016
6786,2428,17,18,14,138.77,0.1729,136.0573171,-0.912272199,0.040598186
6785,1897,15,18,11,131.91,0.1176,136.0887805,-0.912003222,0.040638579
6784,1922,15,19,4,138.33,0.1701,136.1595122,-0.911398546,0.040729386
6783,4977,31,20,8,139.72,0.1561,136.24,-0.910710465,0.040832718
6781,1885,15,17,14,127.68,0.0908,136.2553659,-0.910579105,0.040852445
6782,2415,17,17,2,127.68,0.0908,136.2553659,-0.910579105,0.040852445
6780,229,1,20,19,139.6,0.1528,136.2614634,-0.910526977,0.040860273
6779,2429,17,18,15,139.34,0.1796,136.3670732,-0.909624133,0.040995857
6778,1921,15,19,3,138.85,0.1767,136.4985366,-0.908500268,0.041164633
6777,2453,17,19,7,132.15,0.1226,136.5190244,-0.908325121,0.041190935
6776,2026,16,10,6,105.21,0.0296,136.5814634,-0.907791337,0.041271096
6775,2016,16,10,13,105.2,0.0296,136.5895122,-0.907722529,0.041281429
6774,1896,15,18,10,132.29,0.1247,136.6546341,-0.90716581,0.041365034
6773,2430,17,18,16,139.91,0.1862,136.6809756,-0.90694062,0.041398852
6772,2261,16,9,7,102.21,0.0216,136.6853659,-0.906903088,0.041404488
6771,2249,16,9,12,102.2,0.0216,136.6980488,-0.906794663,0.041420771
6770,2043,16,11,5,108.24,0.0372,136.7046341,-0.906738366,0.041429225
6769,4978,31,20,9,139.3,0.1496,136.7126829,-0.906669558,0.041439558
6767,759,108,9,10,129.53,0.9923,136.7130769,-0.90666619,0.041440064
6768,773,108,9,8,129.53,0.9923,136.7130769,-0.90666619,0.041440064
6766,2035,16,11,14,108.22,0.0372,136.7165854,-0.906636196,0.041444568
6765,228,1,20,18,139.19,0.1463,136.7334146,-0.906492325,0.041466174
6764,2102,16,15,1,120.62,0.065,136.8139024,-0.905804245,0.041569506
6763,1920,15,19,2,139.39,0.1833,136.8314634,-0.905654118,0.041592051
6762,2111,16,15,18,120.58,0.065,136.8356098,-0.905618672,0.041597374
6761,1440,126,6,6,137.38,0.6557,136.8773171,-0.905262121,0.041650919
6760,570,106,6,3,137.37,0.6557,136.9102439,-0.904980634,0.041693191
6759,2060,16,12,4,111.3,0.0446,136.9502439,-0.904638679,0.041744544
6758,2054,16,12,15,111.27,0.0446,136.9668293,-0.904496892,0.041765837
6757,2416,17,17,3,128,0.098,137.0292683,-0.903963109,0.041845997
6756,1884,15,17,13,127.99,0.098,137.0382927,-0.903885961,0.041857583
6755,2454,17,19,8,132.52,0.1294,137.0441463,-0.903835918,0.041865098
6754,1198,122,7,1,141.85,0.6493,137.1004878,-0.903354262,0.04193743
6753,2094,16,14,2,117.49,0.0584,137.1187805,-0.90319788,0.041960915
6752,924,110,7,8,141.83,0.6493,137.1302439,-0.903099881,0.041975632
6751,2092,16,14,17,117.46,0.0584,137.1326829,-0.90307903,0.041978763
6750,2077,16,13,3,114.38,0.0517,137.145122,-0.90297269,0.041994733
6749,1910,15,18,9,132.69,0.1316,137.1595122,-0.90284967,0.042013207
6748,2073,16,13,16,114.35,0.0517,137.1597561,-0.902847585,0.04201352
6747,1911,15,19,1,139.93,0.1899,137.1831707,-0.902647416,0.04204358
6746,4968,31,20,10,138.89,0.143,137.195122,-0.902545247,0.042058924
6745,227,1,20,17,138.79,0.1397,137.2173171,-0.902355503,0.042087418
6744,923,110,7,7,141,0.6551,137.3895122,-0.900883429,0.042308486
6743,1199,122,7,2,140.99,0.6551,137.4053659,-0.900747898,0.042328839
6742,2455,17,19,9,132.91,0.1363,137.5497561,-0.899513523,0.04251421
6741,1909,15,18,8,133.11,0.1386,137.6434146,-0.898712848,0.042634451
6740,4969,31,20,11,138.5,0.1364,137.6760976,-0.898433446,0.04267641
6739,226,1,20,16,138.4,0.1331,137.7209756,-0.898049789,0.042734026
6738,2417,17,17,4,128.34,0.1052,137.7563415,-0.897747451,0.042779429
6737,1883,15,17,12,128.33,0.1052,137.7639024,-0.897682813,0.042789136
6736,1871,15,16,15,124.48,0.085,137.8085366,-0.897301241,0.042846438
6735,2393,17,16,1,124.46,0.085,137.8226829,-0.897180306,0.0428646
6734,922,110,7,6,140.14,0.6609,137.9763415,-0.895866698,0.04306187
6733,1200,122,7,3,140.13,0.6609,137.9973171,-0.89568738,0.043088799
6732,2440,17,19,10,133.31,0.1431,138.0212195,-0.895483041,0.043119485
6731,1908,15,18,7,133.55,0.1454,138.0695122,-0.895070193,0.043181484
6730,4970,31,20,12,138.12,0.1298,138.177561,-0.894146498,0.0433202
6729,225,1,20,15,138.04,0.1264,138.1982927,-0.893969265,0.043346816
6728,1439,126,6,5,136.52,0.6617,138.2980488,-0.893116462,0.043474885
6727,571,106,6,4,136.51,0.6617,138.3329268,-0.892818294,0.043519662
6726,2418,17,17,5,128.7,0.1124,138.4336585,-0.891957151,0.043648983
6725,1882,15,17,11,128.69,0.1124,138.4441463,-0.891867492,0.043662448
6724,2441,17,19,11,133.73,0.1499,138.4619512,-0.891715281,0.043685306
6723,1907,15,18,6,134,0.1523,138.4897561,-0.89147758,0.043721002
6722,2084,16,14,1,117.71,0.0662,138.5673171,-0.890814521,0.043820577
6721,2093,16,14,18,117.67,0.0662,138.5873171,-0.890643544,0.043846253
6720,4971,31,20,13,137.77,0.1231,138.6546341,-0.890068058,0.043932676
6719,224,1,20,14,137.69,0.1198,138.7017073,-0.889665636,0.04399311
6718,1870,15,16,14,124.75,0.0923,138.7395122,-0.889342447,0.044041645
6717,2400,17,16,2,124.73,0.0923,138.7526829,-0.889229852,0.044058554
6716,921,110,7,5,139.3,0.6668,138.8017073,-0.888810748,0.044121492
6715,2076,16,13,2,114.58,0.0596,138.8136585,-0.888708579,0.044136835
6714,2074,16,13,17,114.55,0.0596,138.8292683,-0.888575133,0.044156875
6713,1201,122,7,4,139.28,0.6668,138.8458537,-0.888433347,0.044178168
6712,1906,15,18,5,134.48,0.1592,138.8714634,-0.888214412,0.044211046
6711,2442,17,19,12,134.17,0.1567,138.8743902,-0.888189391,0.044214804
6710,2059,16,12,3,111.47,0.0527,138.8963415,-0.888001733,0.044242985
6709,2055,16,12,16,111.44,0.0527,138.9134146,-0.887855776,0.044264904
6708,2042,16,11,4,108.39,0.0454,138.9234146,-0.887770287,0.044277743
6707,2036,16,11,15,108.36,0.0454,138.944878,-0.887586799,0.044305298
6706,2419,17,17,6,129.08,0.1196,139.067561,-0.886537998,0.044462801
6705,1881,15,17,10,129.07,0.1196,139.0763415,-0.886462935,0.044474073
6704,2025,16,10,5,105.34,0.0379,139.1041463,-0.886225235,0.04450977
6703,2017,16,10,14,105.31,0.0379,139.1317073,-0.885989619,0.044545153
6702,4972,31,20,14,137.44,0.1164,139.1329268,-0.885979194,0.044546719
6701,223,1,20,13,137.36,0.1131,139.2065854,-0.885349496,0.044641283
6700,1905,15,18,4,134.98,0.1661,139.2292683,-0.885155583,0.044670404
6699,2443,17,19,13,134.63,0.1633,139.2358537,-0.885099285,0.044678858
6698,4943,31,19,1,139.95,0.1976,139.4963415,-0.882872407,0.045013278
6697,1904,15,18,3,135.49,0.1729,139.562439,-0.882307347,0.045098136
6696,2260,16,9,6,102.31,0.0301,139.5907317,-0.882065477,0.045134458
6695,2444,17,19,14,135.1,0.1701,139.6117073,-0.881886159,0.045161387
6694,2250,16,9,13,102.29,0.0301,139.6129268,-0.881875733,0.045162953
6693,1869,15,16,13,125.06,0.0998,139.6295122,-0.881733947,0.045184246
6692,2401,17,16,3,125.04,0.0998,139.6446341,-0.881604672,0.045203659
6691,2420,17,17,7,129.48,0.1268,139.6556098,-0.881510842,0.04521775
6690,1894,15,17,9,129.46,0.1268,139.6743902,-0.88135029,0.045241861
6689,222,1,20,12,137.04,0.1063,139.7346341,-0.880835273,0.045319203
6688,1903,15,18,2,136.02,0.1796,139.8656098,-0.879715579,0.045487353
6686,1202,122,7,5,138.46,0.6728,139.9080488,-0.879352773,0.045541837
6687,920,110,7,4,138.46,0.6728,139.9080488,-0.879352773,0.045541837
6685,1438,126,6,4,135.67,0.6677,139.9163415,-0.879281879,0.045552483
6684,2445,17,19,15,135.58,0.1767,139.95,-0.878994137,0.045595695
6683,572,106,6,5,135.66,0.6677,139.9529268,-0.878969116,0.045599452
6682,4948,31,19,2,139.41,0.1912,139.9541463,-0.87895869,0.045601018
6680,1856,15,15,14,121.58,0.0864,139.9582927,-0.878923244,0.045606341
6681,2379,17,15,1,121.58,0.0864,139.9582927,-0.878923244,0.045606341
6678,760,108,9,11,129.56,0.9848,140.0885366,-0.877809805,0.045773551
6679,772,108,9,7,129.56,0.9848,140.0885366,-0.877809805,0.045773551
6677,1895,15,18,1,136.55,0.1862,140.1619512,-0.877182192,0.045867802
6676,2421,17,17,8,129.9,0.1339,140.1892683,-0.876948662,0.045902872
6675,1893,15,17,8,129.89,0.1339,140.1985366,-0.876869428,0.045914771
6674,2446,17,19,16,136.09,0.1833,140.2595122,-0.876348156,0.045993053
6673,221,1,20,11,136.74,0.0996,140.2719512,-0.876241816,0.046009022
6672,2066,16,13,1,114.8,0.0674,140.3707317,-0.875397354,0.046135839
6671,2075,16,13,18,114.76,0.0674,140.3941463,-0.875197185,0.046165899
6670,4949,31,19,3,138.88,0.1848,140.4187805,-0.874986591,0.046197525
6669,1868,15,16,12,125.39,0.1071,140.4360976,-0.874838549,0.046219757
6668,2402,17,16,4,125.36,0.1071,140.4585366,-0.874646721,0.046248565
6667,2447,17,19,17,136.58,0.1899,140.5929268,-0.873497835,0.046421098
6666,2422,17,17,9,130.34,0.1409,140.6682927,-0.872853542,0.046517854
6665,1892,15,17,7,130.33,0.1409,140.6780488,-0.872770138,0.046530379
6664,2058,16,12,2,111.68,0.0607,140.7002439,-0.872580395,0.046558874
6663,2056,16,12,17,111.64,0.0607,140.7243902,-0.872373971,0.046589873
6662,529,105,6,17,141.98,0.5934,140.7587805,-0.872079973,0.046634024
6661,220,1,20,10,136.46,0.0929,140.814878,-0.871600402,0.046706043
6660,4950,31,19,4,138.37,0.1782,140.8565854,-0.871243851,0.046759588
6659,2385,17,15,2,121.88,0.094,140.99,-0.870103306,0.046930869
6658,1855,15,15,13,121.87,0.094,140.9970732,-0.870042838,0.046939949
6657,2041,16,11,3,108.57,0.0537,141.0419512,-0.869659182,0.046997565
6656,2037,16,11,16,108.54,0.0537,141.0641463,-0.869469438,0.047026059
6655,2409,17,17,10,130.8,0.1479,141.11,-0.869077441,0.047084927
6654,199,1,19,23,138.23,0.1782,141.1260976,-0.868939825,0.047105594
6653,1891,15,17,6,130.78,0.1479,141.1285366,-0.868918974,0.047108725
6652,1867,15,16,11,125.73,0.1143,141.1826829,-0.868456084,0.047178239
6651,2403,17,16,5,125.71,0.1143,141.1973171,-0.868330978,0.047197027
6650,919,110,7,3,137.66,0.6788,141.2129268,-0.868197532,0.047217067
6649,1203,122,7,6,137.65,0.6788,141.2407317,-0.867959832,0.047252763
6648,4951,31,19,5,137.87,0.1718,141.32,-0.867282177,0.04735453
6647,241,1,20,9,136.2,0.086,141.3685366,-0.866867244,0.047416842
6646,198,1,19,22,137.77,0.1718,141.5112195,-0.865647465,0.047600021
6645,2410,17,17,11,131.28,0.1549,141.5143902,-0.865620359,0.047604092
6644,2024,16,10,4,105.49,0.0463,141.5165854,-0.865601593,0.04760691
6643,1890,15,17,5,131.27,0.1549,141.5234146,-0.865543211,0.047615678
6642,2018,16,10,15,105.46,0.0463,141.5443902,-0.865363893,0.047642607
6641,1437,126,6,3,134.85,0.6737,141.655122,-0.864417261,0.047784766
6640,573,106,6,6,134.84,0.6737,141.695122,-0.864075306,0.047836119
6639,4952,31,19,6,137.39,0.1652,141.7590244,-0.863529012,0.047918159
6638,2411,17,17,12,131.79,0.1619,141.877561,-0.862515658,0.048070338
6637,1866,15,16,10,126.1,0.1217,141.8953659,-0.862363446,0.048093197
6636,1889,15,17,4,131.76,0.1619,141.9053659,-0.862277957,0.048106035
6635,2404,17,16,6,126.08,0.1217,141.9119512,-0.86222166,0.048114489
6634,197,1,19,21,137.3,0.1652,141.9295122,-0.862071533,0.048137034
6633,240,1,20,8,135.96,0.0792,141.9353659,-0.862021491,0.04814455
6632,2386,17,15,3,122.2,0.1016,141.9560976,-0.861844258,0.048171165
6631,1854,15,15,12,122.19,0.1016,141.9626829,-0.861787961,0.04817962
6629,2366,17,14,1,118.7,0.088,142.0290244,-0.861220816,0.04826479
6630,1842,15,14,13,118.7,0.088,142.0290244,-0.861220816,0.04826479
6628,5133,31WC,19W,1,135.85,0.0874,142.092439,-0.860678692,0.048346203
6627,4953,31,19,7,136.93,0.1586,142.1941463,-0.859809209,0.048476777
6626,4484,29,20,21,140.27,0.2288,142.1992683,-0.859765422,0.048483353
6625,2412,17,17,13,132.31,0.1688,142.204878,-0.859717465,0.048490555
6624,1888,15,17,3,132.28,0.1688,142.2331707,-0.859475594,0.048526878
6623,196,1,19,20,136.86,0.1586,142.3239024,-0.85869994,0.048643361
6622,1190,122,6,1,139.12,0.644,142.3392683,-0.858568579,0.048663088
6621,2259,16,9,5,102.44,0.0387,142.352439,-0.858455984,0.048679997
6620,916,110,6,8,139.11,0.644,142.3570732,-0.858416368,0.048685946
6619,2251,16,9,14,102.41,0.0387,142.3880488,-0.858151561,0.048725713
6618,2048,16,12,1,111.9,0.0688,142.4280488,-0.857809606,0.048777066
6617,2057,16,12,18,111.86,0.0688,142.4536585,-0.857590671,0.048809945
6616,2413,17,17,14,132.85,0.1757,142.5041463,-0.857159057,0.048874762
6615,1887,15,17,2,132.82,0.1757,142.5329268,-0.856913017,0.048911711
6614,239,1,20,7,135.73,0.0724,142.5373171,-0.856875485,0.048917347
6613,1879,15,16,9,126.48,0.1289,142.54,-0.856852549,0.048920792
6612,2405,17,16,7,126.46,0.1289,142.5553659,-0.856721188,0.048940519
6611,5135,31WC,19W,2,135.62,0.0806,142.6209756,-0.856160298,0.04902475
6610,4954,31,19,8,136.48,0.152,142.642439,-0.85597681,0.049052305
6609,194,1,19,19,136.43,0.152,142.7339024,-0.855194901,0.049169728
6608,918,110,7,2,136.87,0.6849,142.7756098,-0.85483835,0.049223272
6607,2414,17,17,15,133.39,0.1826,142.7985366,-0.854642352,0.049252706
6606,1204,122,7,7,136.86,0.6849,142.8039024,-0.85459648,0.049259595
6605,1880,15,17,1,133.36,0.1826,142.8270732,-0.854398396,0.049289342
6604,2387,17,15,4,122.54,0.109,142.8285366,-0.854385886,0.049291221
6603,1853,15,15,11,122.53,0.109,142.834878,-0.854331673,0.049299362
6602,2040,16,11,2,108.78,0.0619,143.002439,-0.852899215,0.049514481
6601,2038,16,11,17,108.74,0.0619,143.0343902,-0.852626068,0.0495555
6600,4955,31,19,9,136.05,0.1453,143.0829268,-0.852211135,0.049617813
6599,5136,31WC,19W,3,135.43,0.0736,143.1297561,-0.851810797,0.049677933
6598,1878,15,16,8,126.88,0.1361,143.135122,-0.851764925,0.049684822
6597,2406,17,16,8,126.86,0.1361,143.1517073,-0.851623139,0.049706115
6595,1841,15,14,12,119,0.0957,143.1519512,-0.851621054,0.049706428
6596,2371,17,14,2,119,0.0957,143.1519512,-0.851621054,0.049706428
6594,238,1,20,6,135.52,0.0656,143.154878,-0.851596033,0.049710185
6593,193,1,19,18,136.01,0.1453,143.1563415,-0.851583522,0.049712064
6592,915,110,6,7,138.25,0.6498,143.2817073,-0.850511785,0.049873011
6591,1191,122,6,2,138.25,0.6498,143.2817073,-0.850511785,0.049873011
6590,4944,31,19,10,135.64,0.1386,143.5212195,-0.848464225,0.050180502
6588,574,106,6,7,134.04,0.6799,143.5497561,-0.84822027,0.050217138
6589,1436,126,6,2,134.04,0.6799,143.5497561,-0.84822027,0.050217138
6587,192,1,19,17,135.62,0.1386,143.5578049,-0.848151462,0.050227471
6586,2388,17,15,5,122.91,0.1164,143.6329268,-0.847509253,0.050323914
6585,1852,15,15,10,122.89,0.1164,143.6468293,-0.847390403,0.050341763
6584,1877,15,16,7,127.31,0.1433,143.6760976,-0.847140192,0.050379338
6583,2407,17,16,9,127.29,0.1433,143.6917073,-0.847006746,0.050399378
6582,5137,31WC,19W,4,135.24,0.0667,143.6939024,-0.84698798,0.050402196
6581,237,1,20,5,135.34,0.0587,143.772439,-0.846316581,0.050503023
6580,2023,16,10,3,105.67,0.0548,143.8058537,-0.846030923,0.050545922
6579,2019,16,10,16,105.64,0.0548,143.834878,-0.845782797,0.050583184
6578,4483,29,20,20,139.71,0.2353,143.9002439,-0.845223993,0.050667102
6577,4945,31,19,11,135.25,0.1319,143.9609756,-0.844704805,0.05074507
6576,191,1,19,16,135.24,0.1319,143.9780488,-0.844558849,0.050766989
6575,1434,126,5,8,136.42,0.6384,144.1297561,-0.843261922,0.050961754
6574,2354,17,13,1,115.82,0.0897,144.1570732,-0.843028391,0.050996825
6573,560,106,5,1,136.41,0.6384,144.1595122,-0.843007541,0.050999956
6572,1829,15,13,12,115.81,0.0897,144.162439,-0.842982519,0.051003713
6571,1876,15,16,6,127.75,0.1504,144.1673171,-0.842940818,0.051009976
6570,2372,17,14,3,119.34,0.1033,144.1736585,-0.842886605,0.051018117
6569,1840,15,14,11,119.33,0.1033,144.18,-0.842832393,0.051026259
6568,2394,17,16,10,127.73,0.1504,144.1843902,-0.842794861,0.051031895
6567,5138,31WC,19W,5,135.09,0.0597,144.2419512,-0.84230278,0.051105793
6566,2389,17,15,6,123.29,0.1238,144.382439,-0.841101767,0.051286154
6565,1864,15,15,9,123.28,0.1238,144.3904878,-0.841032959,0.051296487
6563,4946,31,19,12,134.88,0.1251,144.4,-0.84095164,0.051308699
6564,190,1,19,15,134.88,0.1251,144.4,-0.84095164,0.051308699
6562,236,1,20,4,135.16,0.0518,144.4517073,-0.840509601,0.051375082
6561,917,110,7,1,136.13,0.691,144.477561,-0.840288581,0.051408274
6560,914,110,6,6,137.38,0.6557,144.5002439,-0.840094668,0.051437394
6559,1205,122,7,8,136.12,0.691,144.5104878,-0.840007094,0.051450546
6558,1192,122,6,3,137.37,0.6557,144.5234146,-0.839896584,0.051467142
6557,1875,15,16,5,128.21,0.1576,144.6268293,-0.839012505,0.051599907
6556,2395,17,16,11,128.18,0.1576,144.6529268,-0.8387894,0.051633412
6555,189,1,19,14,134.54,0.1183,144.8253659,-0.83731524,0.051854793
6554,5139,31WC,19W,6,134.95,0.0527,144.8331707,-0.837248517,0.051864813
6553,4947,31,19,13,134.53,0.1183,144.8431707,-0.837163029,0.051877651
6552,2030,16,11,1,109,0.0701,144.8519512,-0.837087965,0.051888924
6551,2039,16,11,18,108.96,0.0701,144.8846341,-0.836808563,0.051930883
6550,2258,16,9,4,102.59,0.0473,144.9478049,-0.836268524,0.052011983
6549,2252,16,9,15,102.56,0.0473,144.985122,-0.835949505,0.052059891
6548,1874,15,16,4,128.68,0.1647,145.0439024,-0.835446998,0.052135355
6547,2396,17,16,12,128.67,0.1647,145.0526829,-0.835371935,0.052146627
6546,2390,17,15,7,123.69,0.1312,145.077561,-0.835159256,0.052178566
6545,1863,15,15,8,123.68,0.1312,145.0856098,-0.835090448,0.0521889
6544,2373,17,14,4,119.7,0.1109,145.1221951,-0.834777684,0.052235869
