PC Adult,section_name,row_name,seat,Last Seat,Timestamp,20-Game Plan,10-Game Plan,Pick Plan,tickets_sold,Total Sold,20-Game Plan $,10-Game Plan $,Pick Plan $,Group $,gross_revenue
F,3,18,23,24,5/4/2021 5:01,2,0,0,14,16,136,0,0,0,5262
F,3,18,24,24,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,572
F,3WC,19W,7,8,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1946
F,3WC,19W,7,9,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,897
F,3WC,19W,7,10,5/4/2021 5:01,0,0,0,52,52,0,0,0,0,13604
F,3WC,19W,9,10,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1946
F,3WC,19W,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,299
F,4,12,1,1,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,770
F,4,12,1,2,5/4/2021 5:01,0,0,0,28,28,0,0,0,0,10710
F,4,12,2,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,770
F,4,12,8,8,5/4/2021 5:01,1,0,0,0,1,246,0,0,0,0
F,4,12,8,9,5/4/2021 5:01,26,0,0,8,34,6220,0,0,0,2728
F,4,12,9,9,5/4/2021 5:01,1,0,0,0,1,246,0,0,0,0
F,4,14,5,5,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,4,14,5,6,5/4/2021 5:01,0,0,2,26,28,0,0,582,0,10390
F,4,14,6,6,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,4,16,1,2,5/4/2021 5:01,4,0,0,0,4,1100,0,0,0,0
F,4,16,1,3,5/4/2021 5:01,3,0,0,0,3,737,0,0,0,0
F,4,16,1,4,5/4/2021 5:01,52,0,0,4,56,10748,0,0,0,1660
F,4,16,2,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,4,16,3,4,5/4/2021 5:01,4,0,0,0,4,1100,0,0,0,0
F,4,16,4,4,5/4/2021 5:01,1,0,0,0,1,246,0,0,0,0
F,4,16,11,11,5/4/2021 5:01,0,0,0,13,13,0,0,0,0,3260
F,4,16,12,12,5/4/2021 5:01,0,0,0,13,13,0,0,0,0,3260
F,4,18,7,7,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1755
F,4,18,7,8,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2950
F,4,18,8,8,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1755
F,4,19,1,6,5/4/2021 5:01,6,0,0,0,6,6492,0,0,0,0
F,4,20,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,4,20,3,4,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1300
F,4,20,3,6,5/4/2021 5:01,0,0,0,28,28,0,0,0,0,8954
F,4,20,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,4,20,5,5,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,4,20,5,6,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1300
F,4,20,6,6,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,4,20,11,11,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1265
F,4,20,11,12,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1770
F,4,20,12,12,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1265
F,4,20,17,17,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,430
F,4,20,17,18,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1899
F,4,20,18,18,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,430
F,12,13,1,2,5/4/2021 5:01,22,0,0,4,26,2792,0,0,0,980
F,12,13,7,7,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,750
F,12,13,7,9,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,960
F,12,13,7,10,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,4100
F,12,13,8,8,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,750
F,12,13,9,9,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,12,13,9,10,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,750
F,12,13,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,12,15,6,6,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1030
F,12,15,6,7,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,3630
F,12,15,7,7,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1030
F,12,16,4,4,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1285
F,12,16,4,5,5/4/2021 5:01,0,0,0,18,18,0,0,0,0,4440
F,12,16,5,5,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1285
F,12,16,13,13,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,945
F,12,16,13,14,5/4/2021 5:01,0,0,0,10,10,0,0,0,0,3670
F,12,16,14,14,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,945
F,12,17,12,13,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1300
F,12,17,13,13,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,12,18,5,6,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1170
F,12,18,12,12,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,245
F,12,18,12,13,5/4/2021 5:01,22,0,0,0,22,2792,0,0,0,0
F,12,20,2,2,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,725
F,12,20,2,3,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1350
F,12,20,3,3,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,725
F,12,20,11,11,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1610
F,12,20,11,13,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1380
F,12,20,11,14,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,2800
F,12,20,12,12,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1215
F,12,20,12,14,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1185
F,12,20,13,13,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1000
F,12,20,13,14,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,430
F,12,20,14,14,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1460
F,12,20,15,16,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,12,20,19,19,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,865
F,12,20,19,20,5/4/2021 5:01,0,0,0,22,22,0,0,0,0,7670
F,12,20,20,20,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,865
F,13,11,1,2,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,13,11,8,9,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,13,11,15,16,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,13,13,5,6,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,13,13,12,13,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,13,15,1,1,5/4/2021 5:01,2,0,0,0,2,423,0,0,0,0
F,13,15,1,2,5/4/2021 5:01,18,0,0,0,18,4021,0,0,0,0
F,13,15,2,2,5/4/2021 5:01,2,0,0,0,2,423,0,0,0,0
F,13,15,8,9,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,13,15,15,17,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,13,15,15,18,5/4/2021 5:01,44,0,0,0,44,9733,0,0,0,0
F,13,17,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,13,17,4,5,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,13,17,12,13,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,13,17,13,13,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,13,17,19,20,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
F,19,11,4,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,480
F,19,11,4,5,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,4110
F,19,11,5,5,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,480
F,19,12,9,10,5/4/2021 5:01,22,0,0,0,22,2792,0,0,0,0
F,19,12,14,14,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,594
F,19,12,14,15,5/4/2021 5:01,2,0,0,24,26,500,0,0,0,7772
F,19,12,15,15,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,594
F,19,14,7,7,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1245
F,19,14,7,8,5/4/2021 5:01,0,0,0,16,16,0,0,0,0,4970
F,19,14,8,8,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1245
F,19,15,16,18,5/4/2021 5:01,0,0,0,9,9,0,0,0,0,3075
F,19,15,16,19,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2356
F,19,15,17,17,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,19,15,18,18,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,19,15,19,19,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,245
F,19,16,3,3,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1430
F,19,16,3,4,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,3730
F,19,16,4,4,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1430
F,19,16,15,15,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,19,16,15,18,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2176
F,19,16,16,16,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,19,16,17,17,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,19,16,18,18,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,19,17,9,9,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,725
F,19,17,9,10,5/4/2021 5:01,0,0,0,10,10,0,0,0,0,2930
F,19,17,10,10,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,725
F,19,18,15,16,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,4240
F,19,18,20,20,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,325
F,19,18,20,21,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1510
F,19,20,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,19,20,3,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,550
F,19,20,3,6,5/4/2021 5:01,44,0,0,0,44,5583,0,0,0,0
F,19,20,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,19,20,10,11,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,2300
F,19,20,11,12,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,750
F,19WC,19W,1,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,830
F,20,11,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,219
F,20,11,4,5,5/4/2021 5:01,0,0,0,34,34,0,0,0,0,9344
F,20,11,5,5,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,219
F,20,13,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,20,13,7,8,5/4/2021 5:01,22,0,0,2,24,2792,0,0,0,490
F,20,15,2,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,559
F,20,15,2,3,5/4/2021 5:01,0,0,0,32,32,0,0,0,0,8886
F,20,15,3,3,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,559
F,20,15,11,12,5/4/2021 5:01,0,0,0,36,36,0,0,0,0,9782
F,20,17,7,7,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,478
F,20,17,7,8,5/4/2021 5:01,0,0,0,32,32,0,0,0,0,8826
F,20,17,8,8,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,478
F,20,19,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,239
F,20,19,3,4,5/4/2021 5:01,0,0,0,30,30,0,0,0,0,8468
F,20,19,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,239
F,20,19,15,15,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,559
F,20,19,15,16,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,976
F,20,19,15,18,5/4/2021 5:01,0,0,0,52,52,0,0,0,0,14096
F,20,19,16,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,559
F,20,19,17,17,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,488
F,20,19,17,18,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1118
F,20,19,18,18,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,488
F,20,20,10,10,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1695
F,20,20,10,11,5/4/2021 5:01,0,0,0,16,16,0,0,0,0,5310
F,20,20,11,11,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1695
F,28,12,6,6,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,925
F,28,12,6,7,5/4/2021 5:01,0,0,0,28,28,0,0,0,0,10188
F,28,12,7,7,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,925
F,28,13,2,2,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1000
F,28,13,2,3,5/4/2021 5:01,0,0,2,20,22,0,0,266,0,7050
F,28,13,3,3,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1000
F,28,14,10,10,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,785
F,28,14,10,11,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1156
F,28,14,11,11,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,785
F,28,15,5,6,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1914
F,28,16,3,3,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,2000
F,28,16,3,4,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,5068
F,28,16,4,4,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,2000
F,28,16,11,11,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,28,16,11,12,5/4/2021 5:01,0,0,0,18,18,0,0,0,0,7568
F,28,19,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
F,28,19,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
F,29,11,1,2,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,2213
F,29,11,7,7,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,795
F,29,11,7,8,5/4/2021 5:01,0,0,0,18,18,0,0,0,0,6652
F,29,11,8,8,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,795
F,29,13,3,4,5/4/2021 5:01,4,0,0,30,34,1555,0,0,0,11032
F,29,13,12,12,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1235
F,29,13,12,13,5/4/2021 5:01,0,0,0,18,18,0,0,0,0,4600
F,29,13,13,13,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1235
F,29,15,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2555
F,29,15,7,7,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,700
F,29,15,7,8,5/4/2021 5:01,0,0,0,20,20,0,0,0,0,6634
F,29,15,8,8,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,700
F,29,15,15,16,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1810
F,29,17,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,365
F,29,17,3,4,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2128
F,29,17,12,12,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,29,17,12,13,5/4/2021 5:01,2,0,0,22,24,136,0,0,0,8400
F,29,17,13,13,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
G,1,17,8,9,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,510
G,1,20,1,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,510
G,1,20,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,255
G,1,20,11,11,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,255
G,12,20,2,3,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,510
G,17,17,14,14,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
G,17,17,14,15,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,1870
G,17,17,15,15,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
G,17,19,9,9,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
G,17,19,9,10,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1440
G,17,19,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
G,19,20,11,12,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,458
G,31,18,7,8,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,480
G,31,18,27,28,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,480
G,31,20,2,3,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,970
H,12,13,7,10,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1580
H,15,10,1,1,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,800
H,15,10,1,2,5/4/2021 5:01,0,0,0,24,24,0,0,0,0,9100
H,15,10,2,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,800
H,15,10,8,8,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,675
H,15,10,8,9,5/4/2021 5:01,0,0,0,24,24,0,0,0,0,8748
H,15,10,9,9,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,675
H,16,2,6,6,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1125
H,16,2,6,7,5/4/2021 5:01,0,0,0,30,30,0,0,0,0,8770
H,16,2,7,7,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1125
H,16,4,9,10,5/4/2021 5:01,22,0,0,4,26,5467,0,0,0,1020
H,16,6,6,6,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,425
H,16,6,6,7,5/4/2021 5:01,0,0,0,34,34,0,0,0,0,9486
H,16,6,7,7,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,425
H,16,9,11,12,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,4890
H,16,10,1,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,860
H,16,10,1,3,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1275
H,16,10,1,4,5/4/2021 5:01,0,0,0,16,16,0,0,0,0,4780
H,16,10,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,305
H,16,10,2,5,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2585
H,16,10,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,305
H,16,10,3,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,860
H,16,10,16,17,5/4/2021 5:01,0,0,0,32,32,0,0,0,0,9632
H,17,2,1,1,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1434
H,17,2,1,2,5/4/2021 5:01,0,0,0,18,18,0,0,0,0,6714
H,17,2,2,2,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1434
H,17,4,1,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,640
H,17,8,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,425
H,17,8,1,2,5/4/2021 5:01,0,0,0,26,26,0,0,0,0,8584
H,17,8,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,425
H,19,9,7,8,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,790
H,19,15,16,19,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1580
H,26,9,5,6,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,578
I,VIP24,3,1,2,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,5110
I,VIP24,3,17,17,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1705
I,VIP24,3,17,18,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1700
I,VIP24,3,18,18,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1705
J,1,15,3,3,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1780
J,1,15,3,4,5/4/2021 5:01,0,0,0,16,16,0,0,0,0,3780
J,1,15,4,4,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1780
J,1,15,15,15,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1670
J,1,15,15,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,520
J,1,15,15,18,5/4/2021 5:01,0,0,0,20,20,0,0,0,0,5580
J,1,15,16,16,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1670
J,1,15,17,17,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1405
J,1,15,17,18,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1050
J,1,15,18,18,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1405
J,1,17,8,8,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,970
J,1,17,8,9,5/4/2021 5:01,0,0,0,18,18,0,0,0,0,5100
J,1,17,9,9,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,970
J,1,18,14,14,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,725
J,1,18,14,15,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,3840
J,1,18,15,15,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,725
J,1,19,18,18,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,444
J,1,19,18,19,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1196
J,1,19,18,21,5/4/2021 5:01,0,0,0,52,52,0,0,0,0,13520
J,1,19,19,19,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
J,1,19,19,21,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,687
J,1,19,20,20,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
J,1,19,20,21,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1196
J,1,19,21,21,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,215
J,1,20,1,1,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1725
J,1,20,1,2,5/4/2021 5:01,0,0,0,16,16,0,0,0,0,4070
J,1,20,2,2,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1725
J,1,20,10,10,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1020
J,1,20,10,11,5/4/2021 5:01,0,0,0,20,20,0,0,0,0,5310
J,1,20,11,11,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1020
J,15,12,6,6,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,245
J,15,12,6,7,5/4/2021 5:01,0,0,0,22,22,0,0,0,0,7270
J,15,12,7,7,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,245
J,15,13,1,1,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,730
J,15,13,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2780
J,15,13,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,365
J,15,14,1,2,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1192
J,15,14,11,11,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,640
J,15,14,11,12,5/4/2021 5:01,0,0,0,28,28,0,0,0,0,8681
J,15,14,12,12,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,640
J,15,15,8,9,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,2240
J,15,16,1,1,5/4/2021 5:01,3,0,0,0,3,691,0,0,0,0
J,15,16,1,2,5/4/2021 5:01,14,0,0,2,16,3273,0,0,0,590
J,15,16,2,2,5/4/2021 5:01,3,0,0,0,3,691,0,0,0,0
J,15,17,7,8,5/4/2021 5:01,0,0,0,28,28,0,0,0,0,9855
J,15,17,14,15,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2910
J,15,19,1,1,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1175
J,15,19,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
J,15,19,1,4,5/4/2021 5:01,0,0,0,28,28,0,0,0,0,12147
J,15,19,2,2,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1175
J,15,19,3,3,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1175
J,15,19,3,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,550
J,15,19,4,4,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1175
J,15,19,5,5,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
J,15,19,13,14,5/4/2021 5:01,20,0,0,0,20,4656,0,0,0,0
J,15,19,15,16,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1658
J,16,12,9,9,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,528
J,16,12,9,10,5/4/2021 5:01,0,0,0,32,32,0,0,0,0,8130
J,16,12,10,10,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,528
J,16,14,3,4,5/4/2021 5:01,0,0,0,36,36,0,0,0,0,9430
J,16,14,15,18,5/4/2021 5:01,0,0,0,72,72,0,0,0,0,19008
J,16,16,9,9,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,229
J,16,16,9,10,5/4/2021 5:01,0,0,0,34,34,0,0,0,0,8812
J,16,16,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,229
J,16,17,1,1,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,660
J,16,17,1,3,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1230
J,16,17,1,4,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2065
J,16,17,2,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,660
J,16,17,3,3,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,660
J,16,17,4,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,825
J,16,17,17,17,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,415
J,16,17,17,18,5/4/2021 5:01,0,0,0,10,10,0,0,0,0,3438
J,16,18,1,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,610
J,16,18,1,4,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2032
J,16,18,3,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,610
J,16,18,7,8,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2914
J,16,18,13,14,5/4/2021 5:01,22,0,0,0,22,4867,0,0,0,0
J,16,18,17,18,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1627
J,17,12,1,1,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,944
J,17,12,1,2,5/4/2021 5:01,0,0,0,22,22,0,0,0,0,6862
J,17,12,2,2,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,944
J,17,12,7,7,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,630
J,17,12,7,8,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2430
J,17,12,8,8,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,630
J,17,14,5,6,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1933
J,17,14,10,10,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,755
J,17,14,10,11,5/4/2021 5:01,0,0,0,22,22,0,0,0,0,5620
J,17,14,11,11,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,755
J,17,16,1,1,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,605
J,17,16,1,4,5/4/2021 5:01,0,0,0,40,40,0,0,0,0,12020
J,17,16,2,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,605
